week,state,tv_spend,search_spend
2020-05-03,Arkansas,4375.18,1093.79
2020-05-10,Arkansas,4375.18,1093.79
2020-05-17,Arkansas,4396.14,1093.79
2020-05-24,Arkansas,4375.18,2083.77
2020-05-31,Arkansas,4397.4,2076.41
2020-06-07,Arkansas,4375.18,3070.0
2020-06-14,Arkansas,4375.18,2268.89
2020-06-21,Arkansas,4375.18,2102.75
2020-06-28,Arkansas,4375.18,1484.87
2020-07-05,Arkansas,4375.18,1249.94
2020-07-12,Arkansas,4375.18,1820.31
2020-07-19,Arkansas,5082.8,1266.19
2020-07-26,Arkansas,4375.18,1093.79
2020-08-02,Arkansas,4375.18,1261.01
2020-08-09,Arkansas,4699.25,1884.97
2020-08-16,Arkansas,4375.18,1093.79
2020-08-23,Arkansas,4375.18,1093.79
2020-08-30,Arkansas,4375.18,1093.79
2020-09-06,Arkansas,4375.18,1170.84
2020-09-13,Arkansas,4375.18,1334.1
2020-09-20,Arkansas,5181.28,1093.79
2020-09-27,Arkansas,5199.67,1235.86
2020-10-04,Arkansas,5422.35,1093.79
2020-10-11,Arkansas,5555.28,1863.51
2020-10-18,Arkansas,4974.84,1093.79
2020-10-25,Arkansas,4922.54,1156.21
2020-11-01,Arkansas,5405.11,2407.8
2020-11-08,Arkansas,4510.47,2776.7
2020-11-15,Arkansas,5993.94,1665.11
2020-11-22,Arkansas,6506.05,1093.79
2020-11-29,Arkansas,6717.66,2229.29
2020-12-06,Arkansas,7283.64,3260.42
2020-12-13,Arkansas,8345.68,3005.18
2020-12-20,Arkansas,9546.61,5215.59
2020-12-27,Arkansas,10594.98,4853.79
2021-01-03,Arkansas,10994.27,5323.14
2021-01-10,Arkansas,10116.36,6237.12
2021-01-17,Arkansas,8863.92,3751.31
2021-01-24,Arkansas,7892.75,3530.48
2021-01-31,Arkansas,7318.55,2006.52
2021-02-07,Arkansas,7074.67,1493.96
2021-02-14,Arkansas,7681.52,1996.53
2021-02-21,Arkansas,6254.68,2107.77
2021-02-28,Arkansas,5477.68,3453.87
2021-03-07,Arkansas,4375.18,3981.59
2021-03-14,Arkansas,4375.18,3964.89
2021-03-21,Arkansas,5272.28,4178.6
2021-03-28,Arkansas,4597.87,7663.22
2021-04-04,Arkansas,4659.93,6437.86
2021-04-11,Arkansas,4600.58,7014.13
2021-04-18,Arkansas,4375.18,4677.79
2021-04-25,Arkansas,4375.18,3531.62
2021-05-02,Arkansas,4375.18,2232.91
2021-05-09,Arkansas,4375.18,1093.79
2021-05-16,Arkansas,4375.18,1093.79
2021-05-23,Arkansas,4375.18,1093.79
2021-05-30,Arkansas,4375.18,1460.33
2021-06-06,Arkansas,4375.18,1093.79
2021-06-13,Arkansas,4375.18,1093.79
2021-06-20,Arkansas,4375.18,1093.79
2021-06-27,Arkansas,4375.18,1093.79
2021-07-04,Arkansas,4375.18,2508.01
2021-07-11,Arkansas,4759.96,2901.07
2021-07-18,Arkansas,5497.36,3195.48
2021-07-25,Arkansas,6593.0,4257.45
2021-08-01,Arkansas,5873.76,2436.5
2021-08-08,Arkansas,4375.18,1812.61
2021-08-15,Arkansas,4375.18,2311.07
2021-08-22,Arkansas,4375.18,1751.34
2021-08-29,Arkansas,4375.18,2416.34
2021-09-05,Arkansas,4573.95,1712.04
2021-09-12,Arkansas,4770.47,1093.79
2021-09-19,Arkansas,4375.18,1955.88
2021-09-26,Arkansas,4479.45,2845.68
2021-10-03,Arkansas,4436.09,2361.46
2021-10-10,Arkansas,4375.18,1202.11
2021-10-17,Arkansas,4375.18,1529.01
2021-10-24,Arkansas,4638.1,1093.79
2021-10-31,Arkansas,4615.54,1664.61
2021-11-07,Arkansas,4375.18,1093.79
2021-11-14,Arkansas,4375.18,1709.14
2021-11-21,Arkansas,4583.39,3237.7
2021-11-28,Arkansas,5079.82,1291.14
2021-12-05,Arkansas,5094.64,2026.42
2021-12-12,Arkansas,6534.56,1165.22
2021-12-19,Arkansas,6840.4,1876.1
2021-12-26,Arkansas,8987.34,1140.41
2022-01-02,Arkansas,8949.65,1093.79
2022-01-09,Arkansas,7525.61,1093.79
2022-01-16,Arkansas,7228.99,2660.41
2022-01-23,Arkansas,7185.52,2442.81
2022-01-30,Arkansas,6911.7,2202.86
2022-02-06,Arkansas,7487.65,2725.93
2022-02-13,Arkansas,7520.02,3322.35
2022-02-20,Arkansas,4861.18,3265.48
2022-02-27,Arkansas,4621.31,2022.18
2022-03-06,Arkansas,4375.18,1093.79
2022-03-13,Arkansas,4375.18,1093.79
2022-03-20,Arkansas,4622.83,1093.79
2022-03-27,Arkansas,4438.91,1622.48
2022-04-03,Arkansas,4375.18,1864.67
2022-04-10,Arkansas,4692.26,2306.3
2022-04-17,Arkansas,4375.18,3567.95
2022-04-24,Arkansas,4375.18,3123.64
2022-05-01,Arkansas,4375.18,1863.41
2022-05-08,Arkansas,4375.18,1224.33
2022-05-15,Arkansas,4375.18,1928.68
2022-05-22,Arkansas,4375.18,2568.9
2022-05-29,Arkansas,4796.59,2442.64
2022-06-05,Arkansas,4789.3,2377.05
2022-06-12,Arkansas,4375.18,1779.77
2022-06-19,Arkansas,4375.18,1372.1
2022-06-26,Arkansas,4375.18,1093.79
2022-07-03,Arkansas,5756.5,1093.79
2022-07-10,Arkansas,5736.32,1093.79
2022-07-17,Arkansas,5703.91,1459.08
2022-07-24,Arkansas,6006.55,2749.95
2022-07-31,Arkansas,6537.82,2870.72
2022-08-07,Arkansas,4918.2,2302.13
2022-08-14,Arkansas,4375.18,1644.52
2022-08-21,Arkansas,4375.18,4051.57
2022-08-28,Arkansas,4375.18,3706.56
2022-09-04,Arkansas,4582.44,3291.8
2022-09-11,Arkansas,4375.18,3057.11
2022-09-18,Arkansas,4437.58,3181.13
2022-09-25,Arkansas,5085.16,3404.35
2022-10-02,Arkansas,4375.18,3132.7
2022-10-09,Arkansas,4375.18,4106.63
2022-10-16,Arkansas,4713.4,2607.57
2022-10-23,Arkansas,4694.33,2347.12
2022-10-30,Arkansas,4725.36,2994.91
2022-11-06,Arkansas,4375.18,2578.1
2022-11-13,Arkansas,4375.18,2529.88
2022-11-20,Arkansas,5248.13,2715.02
2022-11-27,Arkansas,5508.36,2103.42
2022-12-04,Arkansas,6542.31,1093.79
2022-12-11,Arkansas,7565.24,1328.7
2022-12-18,Arkansas,9415.77,1093.79
2022-12-25,Arkansas,10051.19,1093.79
2023-01-01,Arkansas,8992.69,1093.79
2023-01-08,Arkansas,8374.7,2447.5
2023-01-15,Arkansas,7501.06,3166.5
2023-01-22,Arkansas,7747.91,2904.38
2023-01-29,Arkansas,7676.27,1942.11
2023-02-05,Arkansas,8927.02,1508.63
2023-02-12,Arkansas,9287.47,2428.78
2023-02-19,Arkansas,6988.87,3729.48
2023-02-26,Arkansas,5216.19,3168.87
2023-03-05,Arkansas,4450.65,2069.74
2023-03-12,Arkansas,4375.18,1912.25
2023-03-19,Arkansas,4375.18,2342.52
2023-03-26,Arkansas,4591.14,1121.36
2023-04-02,Arkansas,4375.18,1093.79
2023-04-09,Arkansas,4375.18,1228.01
2023-04-16,Arkansas,4375.18,1093.79
2023-04-23,Arkansas,4375.18,1342.64
2023-04-30,Arkansas,4375.18,1873.98
2023-05-07,Arkansas,4375.18,1093.79
2023-05-14,Arkansas,4375.18,1854.25
2023-05-21,Arkansas,4944.85,1684.22
2023-05-28,Arkansas,5176.08,1563.74
2023-06-04,Arkansas,4689.35,1093.79
2023-06-11,Arkansas,4375.18,1093.79
2023-06-18,Arkansas,4375.18,1093.79
2023-06-25,Arkansas,4375.18,2063.57
2023-07-02,Arkansas,4384.94,2412.75
2023-07-09,Arkansas,4375.18,3376.3
2023-07-16,Arkansas,4375.18,2087.97
2023-07-23,Arkansas,4375.18,1093.79
2023-07-30,Arkansas,4375.18,1093.79
2023-08-06,Arkansas,4375.18,1093.79
2023-08-13,Arkansas,4375.18,1093.79
2023-08-20,Arkansas,4375.18,1093.79
2023-08-27,Arkansas,4375.18,1093.79
2023-09-03,Arkansas,4375.18,1410.35
2023-09-10,Arkansas,4526.65,1465.26
2023-09-17,Arkansas,4607.35,1093.79
2023-09-24,Arkansas,4375.18,1826.76
2023-10-01,Arkansas,4429.91,1093.79
2023-10-08,Arkansas,4375.18,1093.79
2023-10-15,Arkansas,4375.18,2820.44
2023-10-22,Arkansas,4989.44,3022.83
2023-10-29,Arkansas,4685.28,3370.95
2023-11-05,Arkansas,4375.18,2338.33
2023-11-12,Arkansas,4375.18,2595.38
2023-11-19,Arkansas,5263.51,3334.73
2023-11-26,Arkansas,4375.18,1093.79
2023-12-03,Arkansas,4769.9,2115.17
2023-12-10,Arkansas,5103.61,1093.79
2023-12-17,Arkansas,6448.91,1093.79
2023-12-24,Arkansas,7124.97,2341.74
2023-12-31,Arkansas,7886.21,3005.64
2020-01-12,California,19705.47,8255.0
2020-01-19,California,20140.9,8055.29
2020-01-26,California,17846.9,4539.92
2020-02-02,California,20210.88,3881.73
2020-02-09,California,20533.18,2681.67
2020-02-16,California,16402.51,2000.0
2020-02-23,California,13401.25,2000.0
2020-03-01,California,11412.04,3453.97
2020-03-08,California,8270.88,4235.9
2020-03-15,California,8000.0,2000.0
2020-03-22,California,8133.56,2657.72
2020-03-29,California,8000.0,2113.82
2020-04-05,California,9133.36,2000.0
2020-04-12,California,9610.31,2000.0
2020-04-19,California,8000.0,2000.0
2020-04-26,California,8000.0,4160.08
2020-05-03,California,8000.0,2976.97
2020-05-10,California,8000.0,2000.0
2020-05-17,California,8000.0,2000.0
2020-05-24,California,8000.0,3454.8
2020-05-31,California,8000.0,2179.27
2020-06-07,California,8000.0,2000.0
2020-06-14,California,8000.0,2000.0
2020-06-21,California,8000.0,2000.0
2020-06-28,California,8000.0,2000.0
2020-07-05,California,11092.84,2828.75
2020-07-12,California,10594.65,3481.88
2020-07-19,California,11311.61,2282.88
2020-07-26,California,12562.5,3267.78
2020-08-02,California,9944.32,3525.66
2020-08-09,California,9439.79,3480.8
2020-08-16,California,8000.0,2000.0
2020-08-23,California,8000.0,2000.0
2020-08-30,California,8000.0,2000.0
2020-09-06,California,8145.94,2000.0
2020-09-13,California,8587.36,2223.35
2020-09-20,California,8071.11,2000.0
2020-09-27,California,8515.95,2997.54
2020-10-04,California,8235.68,4541.96
2020-10-11,California,8000.0,2020.47
2020-10-18,California,8000.0,2222.31
2020-10-25,California,8000.0,2000.0
2020-11-01,California,8000.0,2537.24
2020-11-08,California,8000.0,2000.0
2020-11-15,California,9043.94,4234.67
2020-11-22,California,10037.41,3328.28
2020-11-29,California,14432.85,2000.0
2020-12-06,California,15095.09,2792.14
2020-12-13,California,17462.01,4013.01
2020-12-20,California,23579.42,3611.21
2020-12-27,California,24585.07,3067.93
2021-01-03,California,21898.78,3113.05
2021-01-10,California,18839.62,4597.59
2021-01-17,California,16426.64,3155.63
2021-01-24,California,14997.57,3004.43
2021-01-31,California,14541.83,4273.59
2021-02-07,California,16483.57,2000.0
2021-02-14,California,16824.75,2014.39
2021-02-21,California,13128.85,2000.0
2021-02-28,California,9146.78,2000.0
2021-03-07,California,8000.0,2916.18
2021-03-14,California,8000.0,2000.0
2021-03-21,California,9978.16,2000.0
2021-03-28,California,8637.31,2000.0
2021-04-04,California,9953.38,2837.49
2021-04-11,California,9403.89,4443.3
2021-04-18,California,8000.0,2000.0
2021-04-25,California,8000.0,2000.0
2021-05-02,California,8000.0,3074.85
2021-05-09,California,8000.0,3008.02
2021-05-16,California,8000.0,3594.81
2021-05-23,California,8000.0,2000.0
2021-05-30,California,8000.0,2000.0
2021-06-06,California,8000.0,4124.24
2021-06-13,California,8000.0,5969.48
2021-06-20,California,8000.0,4747.07
2021-06-27,California,8000.0,2855.69
2021-07-04,California,8404.43,2000.0
2021-07-11,California,8922.44,2000.0
2021-07-18,California,9681.23,3272.96
2021-07-25,California,9748.75,2000.0
2021-08-01,California,8000.0,2000.0
2021-08-08,California,8000.0,3499.14
2021-08-15,California,8000.0,2000.0
2021-08-22,California,8000.0,2035.58
2021-08-29,California,8000.0,2000.0
2021-09-05,California,8000.0,2000.0
2021-09-12,California,8000.0,2000.0
2021-09-19,California,8589.67,2000.0
2021-09-26,California,8960.61,3925.85
2021-10-03,California,8000.0,2946.85
2021-10-10,California,8000.0,3331.49
2021-10-17,California,8000.0,4234.96
2021-10-24,California,8756.74,2000.0
2021-10-31,California,8173.45,3430.5
2021-11-07,California,8021.79,2000.0
2021-11-14,California,8000.0,3272.61
2021-11-21,California,8000.0,2736.64
2021-11-28,California,8371.98,2000.0
2021-12-05,California,11027.36,2000.0
2021-12-12,California,12790.63,2000.0
2021-12-19,California,14066.0,2000.0
2021-12-26,California,15853.35,2000.0
2022-01-02,California,14961.78,2000.0
2022-01-09,California,13973.57,2387.59
2022-01-16,California,12721.34,2000.0
2022-01-23,California,12014.02,2000.0
2022-01-30,California,11826.6,3162.23
2022-02-06,California,13031.08,3125.58
2022-02-13,California,12953.06,2715.09
2022-02-20,California,10944.07,2923.12
2022-02-27,California,9283.24,3190.96
2022-03-06,California,8000.0,3263.84
2022-03-13,California,8000.0,3745.58
2022-03-20,California,9222.54,2000.0
2022-03-27,California,8000.0,2000.0
2022-04-03,California,8000.0,2000.0
2022-04-10,California,8000.0,2000.0
2022-04-17,California,8000.0,2000.0
2022-04-24,California,8000.0,2000.0
2022-05-01,California,8000.0,2000.0
2022-05-08,California,8000.0,2000.0
2022-05-15,California,8000.0,3022.76
2022-05-22,California,8000.0,2000.0
2022-05-29,California,8000.0,2000.0
2022-06-05,California,8112.49,2000.0
2022-06-12,California,8000.0,2000.0
2022-06-19,California,8000.0,2000.0
2022-06-26,California,8000.0,3245.92
2022-07-03,California,8000.0,2000.0
2022-07-10,California,8670.71,2000.0
2022-07-17,California,8962.58,2000.0
2022-07-24,California,9975.56,3324.41
2022-07-31,California,10815.27,3420.4
2022-08-07,California,10208.41,2144.76
2022-08-14,California,9331.88,2112.24
2022-08-21,California,8000.0,4575.73
2022-08-28,California,8000.0,4355.91
2022-09-04,California,9331.04,3101.24
2022-09-11,California,8616.91,3482.62
2022-09-18,California,8835.77,2121.58
2022-09-25,California,9020.84,2000.0
2022-10-02,California,8239.42,2000.0
2022-10-09,California,8000.0,2000.0
2022-10-16,California,8000.0,2000.0
2022-10-23,California,8000.0,3232.49
2022-10-30,California,8000.0,3557.04
2022-11-06,California,8000.0,5262.33
2022-11-13,California,8000.0,5746.15
2022-11-20,California,8254.84,6032.37
2022-11-27,California,10440.66,3843.24
2022-12-04,California,11205.49,2129.73
2022-12-11,California,12228.51,2000.0
2022-12-18,California,14497.86,3737.47
2022-12-25,California,17349.01,3086.33
2023-01-01,California,17669.57,2000.0
2023-01-08,California,16283.59,2000.0
2023-01-15,California,16096.69,3576.28
2023-01-22,California,15249.49,2000.0
2023-01-29,California,13415.57,2000.0
2023-02-05,California,14015.65,3433.88
2023-02-12,California,14512.87,3605.19
2023-02-19,California,10724.23,3640.4
2023-02-26,California,8337.74,3005.44
2023-03-05,California,8000.0,2454.19
2023-03-12,California,8000.0,2000.0
2023-03-19,California,8000.0,2000.0
2023-03-26,California,8657.28,5050.41
2023-04-02,California,8386.99,2000.0
2023-04-09,California,8902.12,2000.0
2023-04-16,California,8000.0,3087.6
2023-04-23,California,8000.0,2000.0
2023-04-30,California,8000.0,2000.0
2023-05-07,California,8000.0,2000.0
2023-05-14,California,8000.0,2000.0
2023-05-21,California,8000.0,2000.0
2023-05-28,California,8000.0,2000.0
2023-06-04,California,8000.0,2000.0
2023-06-11,California,8000.0,2269.53
2023-06-18,California,8000.0,3851.62
2023-06-25,California,8000.0,2721.81
2023-07-02,California,8000.0,4452.48
2023-07-09,California,8000.0,2902.92
2023-07-16,California,8000.0,2000.0
2023-07-23,California,8200.46,2393.76
2023-07-30,California,8483.74,2000.0
2023-08-06,California,8000.0,3807.03
2023-08-13,California,8000.0,6194.05
2023-08-20,California,8000.0,5552.83
2023-08-27,California,8000.0,4119.84
2023-09-03,California,8669.55,3578.07
2023-09-10,California,8235.74,3847.29
2023-09-17,California,8152.95,2000.0
2023-09-24,California,8397.03,2802.66
2023-10-01,California,8129.5,3318.11
2023-10-08,California,8190.19,3604.38
2023-10-15,California,8000.0,2027.93
2023-10-22,California,8799.4,2000.0
2023-10-29,California,8169.85,2000.0
2023-11-05,California,8000.0,2000.0
2023-11-12,California,8000.0,2000.0
2023-11-19,California,10693.64,4824.09
2023-11-26,California,11193.31,5823.88
2023-12-03,California,12297.56,5559.27
2023-12-10,California,13682.66,3007.2
2023-12-17,California,16647.95,3706.8
2023-12-24,California,19035.44,2000.0
2023-12-31,California,21520.27,3636.94
2020-01-12,Colorado,13075.02,4842.41
2020-01-19,Colorado,12537.35,6019.29
2020-01-26,Colorado,12502.44,5065.83
2020-02-02,Colorado,13072.17,3430.74
2020-02-09,Colorado,14186.45,3770.62
2020-02-16,Colorado,11261.49,3835.74
2020-02-23,Colorado,9128.54,2440.01
2020-03-01,Colorado,6603.13,3108.15
2020-03-08,Colorado,5727.83,1319.78
2020-03-15,Colorado,6086.18,1319.78
2020-03-22,Colorado,6624.35,1319.78
2020-03-29,Colorado,6349.08,2013.7
2020-04-05,Colorado,7316.46,1845.3
2020-04-12,Colorado,7562.94,1368.52
2020-04-19,Colorado,5837.32,1319.78
2020-04-26,Colorado,5279.11,1319.78
2020-05-03,Colorado,5279.11,1319.78
2020-05-10,Colorado,5279.11,1351.47
2020-05-17,Colorado,5279.11,1422.08
2020-05-24,Colorado,5637.43,1319.78
2020-05-31,Colorado,5297.88,1694.54
2020-06-07,Colorado,5279.11,1319.78
2020-06-14,Colorado,5279.11,1319.78
2020-06-21,Colorado,5279.11,1319.78
2020-06-28,Colorado,5279.11,2682.14
2020-07-05,Colorado,6023.8,1630.19
2020-07-12,Colorado,5952.19,4139.0
2020-07-19,Colorado,6483.14,2850.0
2020-07-26,Colorado,6092.31,2676.0
2020-08-02,Colorado,5279.11,2660.19
2020-08-09,Colorado,5279.11,1988.62
2020-08-16,Colorado,5279.11,1319.78
2020-08-23,Colorado,5279.11,1319.78
2020-08-30,Colorado,5279.11,1319.78
2020-09-06,Colorado,5279.11,1319.78
2020-09-13,Colorado,5279.11,1319.78
2020-09-20,Colorado,6606.15,1319.78
2020-09-27,Colorado,6200.74,1319.78
2020-10-04,Colorado,5482.82,1319.78
2020-10-11,Colorado,5279.11,1319.78
2020-10-18,Colorado,5279.11,1319.78
2020-10-25,Colorado,5279.11,1319.78
2020-11-01,Colorado,5279.11,1319.78
2020-11-08,Colorado,5279.11,2331.32
2020-11-15,Colorado,6334.74,1352.63
2020-11-22,Colorado,6747.71,1319.78
2020-11-29,Colorado,8150.08,2789.94
2020-12-06,Colorado,8889.88,2633.01
2020-12-13,Colorado,10189.17,2911.7
2020-12-20,Colorado,11092.2,2246.73
2020-12-27,Colorado,13422.95,1319.78
2021-01-03,Colorado,12000.84,1319.78
2021-01-10,Colorado,12092.57,1723.58
2021-01-17,Colorado,12116.39,2503.51
2021-01-24,Colorado,10232.45,1367.37
2021-01-31,Colorado,9606.87,1319.78
2021-02-07,Colorado,10787.99,1319.78
2021-02-14,Colorado,10986.75,1957.63
2021-02-21,Colorado,9556.29,1319.78
2021-02-28,Colorado,8395.81,1319.78
2021-03-07,Colorado,7622.94,2273.1
2021-03-14,Colorado,6514.44,1678.89
2021-03-21,Colorado,6225.92,2468.26
2021-03-28,Colorado,6376.75,4429.83
2021-04-04,Colorado,7471.66,2718.86
2021-04-11,Colorado,8353.24,2989.34
2021-04-18,Colorado,6675.96,2055.81
2021-04-25,Colorado,5364.08,1319.78
2021-05-02,Colorado,5279.11,1319.78
2021-05-09,Colorado,5279.11,1319.78
2021-05-16,Colorado,5279.11,1465.87
2021-05-23,Colorado,5862.25,1319.78
2021-05-30,Colorado,5476.38,1319.78
2021-06-06,Colorado,5279.11,2601.31
2021-06-13,Colorado,5279.11,2859.57
2021-06-20,Colorado,5279.11,3110.12
2021-06-27,Colorado,5279.11,2165.38
2021-07-04,Colorado,5896.13,1521.03
2021-07-11,Colorado,6695.92,2187.51
2021-07-18,Colorado,7052.11,1319.78
2021-07-25,Colorado,8103.04,1319.78
2021-08-01,Colorado,6894.71,1319.78
2021-08-08,Colorado,5378.45,1319.78
2021-08-15,Colorado,5279.11,1319.78
2021-08-22,Colorado,5279.11,1319.78
2021-08-29,Colorado,5279.11,1319.78
2021-09-05,Colorado,5573.55,2068.17
2021-09-12,Colorado,6216.09,3775.41
2021-09-19,Colorado,5800.05,3506.33
2021-09-26,Colorado,6407.78,1319.78
2021-10-03,Colorado,7153.04,3703.44
2021-10-10,Colorado,6455.16,3859.44
2021-10-17,Colorado,6924.77,3241.3
2021-10-24,Colorado,7446.68,1923.43
2021-10-31,Colorado,6779.48,2223.57
2021-11-07,Colorado,5746.61,1363.91
2021-11-14,Colorado,5279.11,1995.09
2021-11-21,Colorado,6673.61,1319.78
2021-11-28,Colorado,7393.57,1319.78
2021-12-05,Colorado,9664.45,1319.78
2021-12-12,Colorado,10794.14,1319.78
2021-12-19,Colorado,13129.26,1605.27
2021-12-26,Colorado,15942.8,1319.78
2022-01-02,Colorado,14614.89,1319.78
2022-01-09,Colorado,13918.98,1319.78
2022-01-16,Colorado,13208.03,1872.64
2022-01-23,Colorado,13037.25,1490.12
2022-01-30,Colorado,12578.13,1319.78
2022-02-06,Colorado,12503.98,1731.11
2022-02-13,Colorado,13156.54,2561.8
2022-02-20,Colorado,11362.7,1319.78
2022-02-27,Colorado,9648.16,1319.78
2022-03-06,Colorado,8408.13,1319.78
2022-03-13,Colorado,6266.18,1319.78
2022-03-20,Colorado,6624.49,1319.78
2022-03-27,Colorado,8054.77,1447.45
2022-04-03,Colorado,8696.76,1319.78
2022-04-10,Colorado,9874.33,1319.78
2022-04-17,Colorado,8637.69,2371.97
2022-04-24,Colorado,7125.76,2822.23
2022-05-01,Colorado,6371.72,3108.39
2022-05-08,Colorado,5516.79,2289.85
2022-05-15,Colorado,5562.28,1861.53
2022-05-22,Colorado,5279.11,1791.57
2022-05-29,Colorado,5279.11,2434.35
2022-06-05,Colorado,5279.11,2129.16
2022-06-12,Colorado,5279.11,1399.33
2022-06-19,Colorado,5279.11,1319.78
2022-06-26,Colorado,5279.11,1319.78
2022-07-03,Colorado,5279.11,1477.02
2022-07-10,Colorado,6080.61,1319.78
2022-07-17,Colorado,6158.23,1946.59
2022-07-24,Colorado,5921.34,2301.57
2022-07-31,Colorado,5853.99,1319.78
2022-08-07,Colorado,5279.11,1319.78
2022-08-14,Colorado,5279.11,1319.78
2022-08-21,Colorado,5399.48,1319.78
2022-08-28,Colorado,5279.11,1319.78
2022-09-04,Colorado,7319.69,1319.78
2022-09-11,Colorado,6001.8,1323.07
2022-09-18,Colorado,6049.4,1319.78
2022-09-25,Colorado,6334.79,1319.78
2022-10-02,Colorado,6130.91,1319.78
2022-10-09,Colorado,5302.25,2378.51
2022-10-16,Colorado,5889.56,1319.78
2022-10-23,Colorado,6163.71,2431.21
2022-10-30,Colorado,5929.0,1319.78
2022-11-06,Colorado,5352.27,1319.78
2022-11-13,Colorado,5279.11,2699.33
2022-11-20,Colorado,5314.18,2312.05
2022-11-27,Colorado,5471.32,1319.78
2022-12-04,Colorado,7199.62,1329.81
2022-12-11,Colorado,9345.66,1319.78
2022-12-18,Colorado,9787.53,1319.78
2022-12-25,Colorado,10561.49,1319.78
2023-01-01,Colorado,10208.38,1706.72
2023-01-08,Colorado,8633.36,1451.41
2023-01-15,Colorado,8252.85,1319.78
2023-01-22,Colorado,9154.44,1319.78
2023-01-29,Colorado,8624.69,1319.78
2023-02-05,Colorado,9344.95,1949.54
2023-02-12,Colorado,10912.87,2362.16
2023-02-19,Colorado,9332.8,1319.78
2023-02-26,Colorado,7964.78,1434.36
2023-03-05,Colorado,5777.48,1415.25
2023-03-12,Colorado,5279.11,1941.51
2023-03-19,Colorado,5380.63,2701.22
2023-03-26,Colorado,5412.72,2913.78
2023-04-02,Colorado,5933.27,1970.51
2023-04-09,Colorado,6699.55,2489.02
2023-04-16,Colorado,6194.15,1319.78
2023-04-23,Colorado,5279.11,1582.25
2023-04-30,Colorado,5279.11,1319.78
2023-05-07,Colorado,5279.11,2717.27
2023-05-14,Colorado,5279.11,3320.95
2023-05-21,Colorado,5821.57,4038.5
2023-05-28,Colorado,5392.85,3466.16
2023-06-04,Colorado,5279.11,3273.16
2023-06-11,Colorado,5279.11,2836.87
2023-06-18,Colorado,5279.11,2302.76
2023-06-25,Colorado,5279.11,2781.53
2023-07-02,Colorado,5279.11,2131.18
2023-07-09,Colorado,6579.78,2802.03
2023-07-16,Colorado,7094.45,3057.87
2023-07-23,Colorado,7975.64,2650.69
2023-07-30,Colorado,8929.67,1319.78
2023-08-06,Colorado,6974.77,1319.78
2023-08-13,Colorado,5776.87,1319.78
2023-08-20,Colorado,5279.11,1319.78
2023-08-27,Colorado,5279.11,3877.48
2023-09-03,Colorado,5508.19,1726.93
2023-09-10,Colorado,5813.14,1630.25
2023-09-17,Colorado,6422.08,1319.78
2023-09-24,Colorado,7129.31,1319.78
2023-10-01,Colorado,6648.42,1951.72
2023-10-08,Colorado,6305.52,1319.78
2023-10-15,Colorado,6621.13,1319.78
2023-10-22,Colorado,6445.47,1319.78
2023-10-29,Colorado,7283.64,1319.78
2023-11-05,Colorado,6098.53,1476.49
2023-11-12,Colorado,5279.11,2180.99
2023-11-19,Colorado,6994.66,1687.17
2023-11-26,Colorado,7774.78,1557.79
2023-12-03,Colorado,8489.32,2975.36
2023-12-10,Colorado,8971.82,2442.19
2023-12-17,Colorado,8578.34,3053.2
2023-12-24,Colorado,8684.98,2447.16
2023-12-31,Colorado,10623.83,1999.52
2020-01-12,Connecticut,9204.52,8123.85
2020-01-19,Connecticut,8218.24,7476.05
2020-01-26,Connecticut,7388.79,6579.06
2020-02-02,Connecticut,6997.03,5970.41
2020-02-09,Connecticut,6871.44,6217.83
2020-02-16,Connecticut,4610.14,4726.19
2020-02-23,Connecticut,4610.14,6060.78
2020-03-01,Connecticut,4610.14,4550.09
2020-03-08,Connecticut,4610.14,3710.83
2020-03-15,Connecticut,4837.21,4684.55
2020-03-22,Connecticut,4610.14,5986.46
2020-03-29,Connecticut,5172.81,8810.3
2020-04-05,Connecticut,5042.59,8030.45
2020-04-12,Connecticut,5034.84,6383.92
2020-04-19,Connecticut,4610.14,6533.68
2020-04-26,Connecticut,4610.14,5945.58
2020-05-03,Connecticut,4610.14,4377.14
2020-05-10,Connecticut,4610.14,4340.48
2020-05-17,Connecticut,4610.14,4354.38
2020-05-24,Connecticut,4610.14,4835.42
2020-05-31,Connecticut,4610.14,4039.01
2020-06-07,Connecticut,4610.14,3113.29
2020-06-14,Connecticut,4610.14,3026.6
2020-06-21,Connecticut,4610.14,3979.87
2020-06-28,Connecticut,4610.14,3573.76
