week,state,avg_temp,avg_employment,tv_spend,search_spend,y
2023-04-30,Connecticut,51.4,0.9446,4610.14,1152.53,38497.51
2023-05-07,Connecticut,61.5,0.9455,4610.14,1152.53,38342.09
2023-05-14,Connecticut,57.4,0.9499,4610.14,2239.04,38386.35
2023-05-21,Connecticut,58.8,0.951,4653.65,1152.53,38395.52
2023-05-28,Connecticut,64.6,0.948,4632.27,1152.53,38371.71
2023-06-04,Connecticut,59.4,0.9445,4848.97,1152.53,38311.26
2023-06-11,Connecticut,66.4,0.9403,4610.14,1152.53,38185.06
2023-06-18,Connecticut,66.3,0.9441,4610.14,1152.53,38323.27
2023-06-25,Connecticut,71.6,0.9448,4610.14,1692.45,38422.57
2023-07-02,Connecticut,76.4,0.9384,5327.83,1887.21,38253.26
2023-07-09,Connecticut,75.4,0.9373,5528.19,1152.53,38287.66
2023-07-16,Connecticut,73.7,0.9354,5589.2,1152.53,38399.14
2023-07-23,Connecticut,75.3,0.9342,5652.06,1193.54,38338.79
2023-07-30,Connecticut,68.5,0.9337,6709.43,1152.53,38374.62
2023-08-06,Connecticut,71.4,0.9371,5717.05,1242.37,38371.64
2023-08-13,Connecticut,70.7,0.9359,4610.14,1152.53,38360.8
2023-08-20,Connecticut,69.9,0.9342,4610.14,1330.12,38285.13
2023-08-27,Connecticut,68.4,0.9347,4610.14,1417.31,38273.22
2023-09-03,Connecticut,77.0,0.9334,4610.14,1152.53,38357.26
2023-09-10,Connecticut,67.4,0.9324,4886.62,2071.28,38324.87
2023-09-17,Connecticut,61.2,0.929,4738.39,2197.86,38348.72
2023-09-24,Connecticut,56.4,0.9359,4610.14,3339.23,38376.52
2023-10-01,Connecticut,64.2,0.933,4610.14,1256.46,38360.25
2023-10-08,Connecticut,53.6,0.933,4610.14,1624.76,38528.67
2023-10-15,Connecticut,53.9,0.9349,4610.14,2353.51,38440.28
2023-10-22,Connecticut,57.5,0.93,4610.14,3292.84,38368.7
2023-10-29,Connecticut,44.7,0.9363,5631.52,2417.47,38508.58
2023-11-05,Connecticut,45.7,0.9335,5859.13,1152.53,38575.51
2023-11-12,Connecticut,41.9,0.9367,4610.14,1349.01,38539.2
2023-11-19,Connecticut,37.7,0.9363,4802.13,1152.53,38650.03
2023-11-26,Connecticut,38.6,0.9312,6597.14,1152.53,38481.24
2023-12-03,Connecticut,37.5,0.939,6257.38,1152.53,38599.82
2023-12-10,Connecticut,39.7,0.9386,5930.01,1152.53,38614.28
2023-12-17,Connecticut,36.5,0.9379,6708.41,1152.53,38648.71
2023-12-24,Connecticut,41.7,0.9376,7662.16,1564.59,38483.16
2023-12-31,Connecticut,34.9,0.9378,7845.73,2263.13,38470.63
2020-01-12,Arizona,45.1,0.9395,13584.19,4075.7,37080.02
2020-01-19,Arizona,47.7,0.9372,12727.79,4342.57,36990.86
2020-01-26,Arizona,47.8,0.934,11946.06,3754.3,37017.61
2020-02-02,Arizona,42.0,0.9433,14006.21,3858.28,37070.44
2020-02-09,Arizona,45.4,0.9489,15914.15,1409.24,36983.76
2020-02-16,Arizona,51.8,0.9474,14109.9,1409.24,37046.42
2020-02-23,Arizona,46.9,0.9438,10968.89,1494.42,37047.54
2020-03-01,Arizona,53.2,0.9493,8571.92,2219.88,37089.14
2020-03-08,Arizona,51.9,0.9455,7053.74,1409.24,36973.42
2020-03-15,Arizona,48.9,0.9553,7077.0,1602.76,37075.04
2020-03-22,Arizona,50.2,0.954,7455.5,1409.24,37163.5
2020-03-29,Arizona,55.8,0.9512,7139.24,1409.24,37069.77
2020-04-05,Arizona,54.9,0.9544,7595.87,1648.12,37124.05
2020-04-12,Arizona,54.8,0.9476,7554.07,3174.07,37129.65
2020-04-19,Arizona,63.5,0.953,7333.88,2836.0,37073.01
2020-04-26,Arizona,74.8,0.9587,6189.46,5076.01,36940.32
2020-05-03,Arizona,74.9,0.9562,5636.97,4235.18,36962.28
2020-05-10,Arizona,70.1,0.9546,5636.97,4878.96,36932.4
2020-05-17,Arizona,69.0,0.9539,5636.97,1883.64,36994.03
2020-05-24,Arizona,77.8,0.9566,5636.97,1834.92,36873.36
2020-05-31,Arizona,81.9,0.9537,5873.28,1409.24,36839.81
2020-06-07,Arizona,75.3,0.9449,5636.97,2004.4,36995.46
2020-06-14,Arizona,79.2,0.9502,5636.97,1409.24,36788.21
2020-06-21,Arizona,84.0,0.9518,5636.97,1528.95,36884.81
2020-06-28,Arizona,78.7,0.9542,5636.97,3827.26,36738.77
2020-07-05,Arizona,86.8,0.9401,6090.96,3319.58,36704.54
2020-07-12,Arizona,87.1,0.9444,5883.3,4110.11,36765.89
2020-07-19,Arizona,81.1,0.9448,6521.89,2866.32,36831.21
2020-07-26,Arizona,87.0,0.9421,5636.97,2284.34,36863.73
2020-08-02,Arizona,85.4,0.9404,5636.97,1520.27,36885.44
2020-08-09,Arizona,86.8,0.9415,5636.97,2942.17,36850.37
2020-08-16,Arizona,86.5,0.9387,5636.97,1469.48,36849.96
2020-08-23,Arizona,86.1,0.9461,5636.97,1684.71,36885.88
2020-08-30,Arizona,80.2,0.9393,5636.97,2305.52,36925.72
2020-09-06,Arizona,74.8,0.9343,6197.0,1420.86,36838.57
2020-09-13,Arizona,78.8,0.9345,5636.97,2235.18,36842.34
2020-09-20,Arizona,78.8,0.9338,6425.61,3414.95,36845.28
2020-09-27,Arizona,76.9,0.9349,6779.38,3126.44,36882.63
2020-10-04,Arizona,76.3,0.9308,5636.97,2314.02,36819.06
2020-10-11,Arizona,72.8,0.9348,5636.97,2226.23,36890.67
2020-10-18,Arizona,71.2,0.9359,5915.48,1879.76,36921.75
2020-10-25,Arizona,54.8,0.9292,5636.97,1706.1,37019.56
2020-11-01,Arizona,67.4,0.9379,6216.29,1883.24,36949.59
2020-11-08,Arizona,47.9,0.9386,5636.97,2021.8,37160.24
2020-11-15,Arizona,61.7,0.9404,5902.95,2087.79,37059.79
2020-11-22,Arizona,51.6,0.9427,6714.99,2614.25,37182.24
2020-11-29,Arizona,45.5,0.942,7253.52,4745.2,37154.39
2020-12-06,Arizona,48.8,0.9429,9159.28,2830.92,37160.53
2020-12-13,Arizona,41.2,0.9428,11049.79,1763.27,37212.52
2020-12-20,Arizona,44.8,0.9471,11901.18,3474.56,37222.83
2020-12-27,Arizona,43.2,0.944,14664.46,4079.74,37119.61
2021-01-03,Arizona,46.4,0.9491,14399.74,2400.21,37132.55
2021-01-10,Arizona,46.3,0.9602,13272.62,1409.24,37120.23
2021-01-17,Arizona,50.2,0.9525,12419.89,2888.4,37127.74
2021-01-24,Arizona,36.5,0.9519,11375.07,2564.33,37082.44
2021-01-31,Arizona,48.9,0.9475,11055.02,1573.69,36989.14
2021-02-07,Arizona,51.1,0.9637,10786.83,1409.24,36975.78
2021-02-14,Arizona,43.6,0.9585,11713.71,2014.77,36998.93
2021-02-21,Arizona,49.7,0.9619,9843.97,1409.24,37143.08
2021-02-28,Arizona,48.4,0.965,8737.39,2877.68,37028.45
2021-03-07,Arizona,49.3,0.9645,6751.84,3589.09,37067.49
2021-03-14,Arizona,49.9,0.9679,6505.18,2213.12,37199.0
2021-03-21,Arizona,48.2,0.9726,7362.96,2699.39,37087.54
2021-03-28,Arizona,61.4,0.961,6632.76,3708.65,37116.41
2021-04-04,Arizona,67.8,0.968,6415.78,2823.07,36978.45
2021-04-11,Arizona,63.1,0.9681,7018.11,1538.43,37151.58
2021-04-18,Arizona,62.1,0.9705,6386.19,1409.24,36987.3
2021-04-25,Arizona,62.5,0.9713,5935.74,1549.92,36995.34
2021-05-02,Arizona,70.6,0.9667,5636.97,2526.36,36972.57
2021-05-09,Arizona,72.9,0.9683,5636.97,1409.24,37013.81
2021-05-16,Arizona,68.3,0.9683,5636.97,1409.24,36980.38
2021-05-23,Arizona,71.7,0.9698,5636.97,1409.24,36924.31
2021-05-30,Arizona,79.0,0.9719,5636.97,1409.24,36942.7
2021-06-06,Arizona,78.9,0.9693,5636.97,3128.92,36975.55
2021-06-13,Arizona,90.5,0.9701,5636.97,2984.25,36813.63
2021-06-20,Arizona,82.6,0.9692,5636.97,2421.2,36815.68
2021-06-27,Arizona,81.1,0.9649,5636.97,1409.24,36844.37
2021-07-04,Arizona,84.0,0.9611,5636.97,1409.24,36789.47
2021-07-11,Arizona,80.7,0.9686,5928.67,1824.85,36909.91
2021-07-18,Arizona,77.2,0.9648,6395.45,3394.49,36861.86
2021-07-25,Arizona,74.2,0.9608,6741.93,2739.47,37001.62
2021-08-01,Arizona,83.2,0.9604,5636.97,1937.93,37011.57
2021-08-08,Arizona,74.5,0.9548,5636.97,1731.57,37009.07
2021-08-15,Arizona,73.1,0.9543,5636.97,2477.61,36955.63
2021-08-22,Arizona,80.9,0.9608,5636.97,1411.62,36943.0
2021-08-29,Arizona,75.6,0.953,5636.97,3333.78,37016.66
2021-09-05,Arizona,80.5,0.9465,6788.35,3633.08,36954.15
2021-09-12,Arizona,78.7,0.9554,6882.66,3388.33,36835.62
2021-09-19,Arizona,72.9,0.953,7661.29,3480.84,36942.16
2021-09-26,Arizona,63.0,0.9536,9196.11,1409.24,36979.12
2021-10-03,Arizona,65.4,0.9507,10395.49,1563.83,37004.9
2021-10-10,Arizona,55.4,0.9514,10561.46,1409.24,37067.4
2021-10-17,Arizona,61.4,0.951,9794.15,1409.24,36894.55
2021-10-24,Arizona,59.7,0.9508,9694.42,1409.24,37024.45
2021-10-31,Arizona,62.4,0.9519,9003.97,1409.24,37050.47
2021-11-07,Arizona,60.6,0.9539,8038.09,2331.1,37003.45
2021-11-14,Arizona,57.1,0.953,6774.6,2987.25,37145.66
2021-11-21,Arizona,53.8,0.9542,7295.85,1409.24,37077.19
2021-11-28,Arizona,54.5,0.9486,10455.15,1409.24,37104.75
2021-12-05,Arizona,50.3,0.9635,11862.07,1409.24,37256.88
2021-12-12,Arizona,44.5,0.9629,14249.12,1409.24,37177.27
2021-12-19,Arizona,47.5,0.9618,17793.0,1445.77,37206.49
2021-12-26,Arizona,41.3,0.9631,20277.17,1686.15,37115.2
2022-01-02,Arizona,42.5,0.9703,19537.51,1780.66,37279.21
2022-01-09,Arizona,47.0,0.9676,17147.86,2029.53,37095.58
2022-01-16,Arizona,46.2,0.9685,16815.5,1409.24,37099.22
2022-01-23,Arizona,45.0,0.972,16125.17,1409.24,37099.07
2022-01-30,Arizona,43.4,0.9714,15076.04,1766.97,37122.44
2022-02-06,Arizona,49.9,0.9839,17211.27,1800.95,36979.53
2022-02-13,Arizona,48.4,0.983,18717.19,3247.29,37073.89
2022-02-20,Arizona,40.0,0.9813,15072.6,1477.26,37119.44
2022-02-27,Arizona,50.8,0.9765,13076.52,1874.27,37000.71
2022-03-06,Arizona,44.0,0.9824,10749.89,2221.1,37219.07
2022-03-13,Arizona,55.2,0.9814,8229.94,3071.8,37090.46
2022-03-20,Arizona,56.8,0.9855,8497.22,4422.36,37136.19
2022-03-27,Arizona,57.6,0.9768,8495.19,3971.03,37135.32
2022-04-03,Arizona,63.8,0.9858,8558.39,3654.97,37084.0
2022-04-10,Arizona,58.5,0.9865,7890.84,1762.67,37244.98
2022-04-17,Arizona,65.1,0.9832,5750.57,1409.24,37085.13
2022-04-24,Arizona,65.2,0.99,5636.97,1825.05,37006.16
2022-05-01,Arizona,68.9,0.9832,5636.97,1409.24,37011.75
2022-05-08,Arizona,67.6,0.9877,5636.97,1409.24,37053.47
2022-05-15,Arizona,74.7,0.99,5636.97,1707.1,36984.5
2022-05-22,Arizona,74.8,0.9827,5636.97,2813.83,36878.26
2022-05-29,Arizona,74.4,0.9875,5636.97,1409.24,36975.69
2022-06-05,Arizona,82.7,0.982,6254.5,1409.24,36764.65
2022-06-12,Arizona,83.2,0.9818,5636.97,1409.24,36906.55
2022-06-19,Arizona,78.0,0.9862,5636.97,1409.24,36835.56
2022-06-26,Arizona,78.5,0.9875,5636.97,1755.01,36900.19
2022-07-03,Arizona,82.3,0.9801,5682.91,2275.61,36942.58
2022-07-10,Arizona,86.4,0.9759,5654.52,2684.52,36875.67
2022-07-17,Arizona,85.8,0.9857,5636.97,2818.23,36942.11
2022-07-24,Arizona,75.0,0.9734,5697.32,3388.44,37013.5
2022-07-31,Arizona,78.4,0.976,5636.97,4188.93,37031.06
2022-08-07,Arizona,77.3,0.9731,5636.97,3348.38,37026.37
2022-08-14,Arizona,75.1,0.9732,5636.97,2181.12,36963.03
2022-08-21,Arizona,75.0,0.9747,5636.97,1409.24,37010.01
2022-08-28,Arizona,80.4,0.9783,5636.97,2184.94,36851.48
2022-09-04,Arizona,79.7,0.9686,6467.45,1462.38,36904.08
2022-09-11,Arizona,73.1,0.9696,5793.02,1409.24,36985.8
2022-09-18,Arizona,73.9,0.9678,7237.28,1409.24,36932.16
2022-09-25,Arizona,74.0,0.9717,7495.57,3213.58,36945.72
2022-10-02,Arizona,66.8,0.9675,7282.42,2147.62,36962.86
2022-10-09,Arizona,66.5,0.9678,6841.32,2771.55,37038.59
2022-10-16,Arizona,61.7,0.9707,7131.05,3127.42,37030.18
2022-10-23,Arizona,53.9,0.9725,7354.61,3626.15,37089.19
2022-10-30,Arizona,50.6,0.9631,7992.92,3850.93,37189.6
2022-11-06,Arizona,51.2,0.9729,7083.92,4002.01,37099.87
2022-11-13,Arizona,45.7,0.9714,5788.66,3137.71,37251.09
2022-11-20,Arizona,46.2,0.9753,6027.86,2893.46,37184.75
2022-11-27,Arizona,48.0,0.9721,6817.17,1409.24,37286.22
2022-12-04,Arizona,47.2,0.982,9056.33,2724.11,37222.63
2022-12-11,Arizona,36.2,0.9764,10282.53,2290.24,37308.36
2022-12-18,Arizona,42.2,0.972,12876.55,2466.5,37251.61
2022-12-25,Arizona,47.1,0.9822,14725.15,1641.31,37084.03
2023-01-01,Arizona,41.9,0.9836,13854.07,1409.24,37162.61
2023-01-08,Arizona,47.2,0.9817,14333.39,1409.24,37177.56
2023-01-15,Arizona,38.3,0.9868,13662.52,2431.62,37220.29
2023-01-22,Arizona,35.2,0.9864,12787.5,1913.07,37196.87
2023-01-29,Arizona,43.6,0.9899,13330.03,3525.78,37044.99
2023-02-05,Arizona,43.8,0.99,14470.15,4772.03,37139.44
2023-02-12,Arizona,39.2,0.99,15720.42,2622.48,37188.99
2023-02-19,Arizona,45.5,0.99,13733.83,2096.19,37122.62
2023-02-26,Arizona,36.9,0.99,11159.22,2273.75,37269.39
2023-03-05,Arizona,53.0,0.99,9142.34,3077.47,37075.17
2023-03-12,Arizona,51.2,0.99,7934.38,3084.78,37123.47
2023-03-19,Arizona,46.8,0.99,8338.61,2273.23,37081.95
2023-03-26,Arizona,48.4,0.99,6961.76,1409.24,37258.09
2023-04-02,Arizona,51.7,0.99,7364.14,1409.24,37213.99
2023-04-09,Arizona,62.5,0.99,7396.81,1409.24,37034.9
2023-04-16,Arizona,61.2,0.99,7173.24,1409.24,37037.32
2023-04-23,Arizona,66.7,0.99,6594.42,1409.24,37028.61
2023-04-30,Arizona,65.3,0.99,5636.97,1409.24,37107.02
2023-05-07,Arizona,65.6,0.99,5636.97,1409.24,37031.53
2023-05-14,Arizona,70.4,0.99,5675.6,2028.57,36950.9
2023-05-21,Arizona,73.0,0.99,5636.97,2908.15,36904.74
2023-05-28,Arizona,71.5,0.99,6012.7,1491.53,36901.99
2023-06-04,Arizona,73.7,0.99,7295.89,3257.04,36835.31
2023-06-11,Arizona,72.6,0.99,7007.33,3820.38,36880.91
2023-06-18,Arizona,78.2,0.99,6043.53,4661.37,36851.65
2023-06-25,Arizona,82.9,0.99,5636.97,2770.87,36915.11
2023-07-02,Arizona,86.6,0.99,6097.56,2668.63,36859.64
2023-07-09,Arizona,87.7,0.99,5636.97,2297.83,36834.77
2023-07-16,Arizona,90.8,0.99,6831.36,1409.24,36982.88
2023-07-23,Arizona,89.8,0.99,6531.97,1409.24,36853.98
2023-07-30,Arizona,84.9,0.99,8661.02,1409.24,36990.53
2023-08-06,Arizona,82.9,0.99,6010.71,3471.04,37030.65
2023-08-13,Arizona,81.4,0.99,5636.97,4694.31,36878.38
2023-08-20,Arizona,77.9,0.9851,5636.97,4949.44,36972.33
2023-08-27,Arizona,81.7,0.99,5636.97,4481.58,36905.94
2023-09-03,Arizona,79.4,0.9825,5636.97,4156.92,36896.1
2023-09-10,Arizona,74.2,0.9844,6332.8,4107.09,36982.07
2023-09-17,Arizona,72.3,0.9868,7486.32,3672.74,36929.46
2023-09-24,Arizona,74.5,0.9891,7567.3,3087.96,36915.09
2023-10-01,Arizona,67.9,0.9824,7660.87,3584.42,36974.2
2023-10-08,Arizona,68.5,0.9785,7932.29,4665.92,36960.72
2023-10-15,Arizona,72.5,0.9863,7907.65,4854.69,36910.57
2023-10-22,Arizona,64.6,0.99,8129.79,2981.08,37090.1
2023-10-29,Arizona,57.3,0.9858,9027.56,1419.6,37172.08
2023-11-05,Arizona,59.8,0.9887,9420.93,1409.24,37138.77
2023-11-12,Arizona,58.5,0.99,8611.37,1409.24,37129.49
2023-11-19,Arizona,49.5,0.99,10030.77,2676.36,37193.06
2023-11-26,Arizona,45.6,0.99,11583.71,2352.51,37226.58
2023-12-03,Arizona,49.2,0.99,13672.62,1653.57,37347.21
2023-12-10,Arizona,47.4,0.99,16811.4,1409.24,37277.58
2023-12-17,Arizona,48.2,0.99,18626.18,1409.24,37163.17
2023-12-24,Arizona,42.0,0.99,22159.21,1409.24,37236.85
2023-12-31,Arizona,44.6,0.99,25769.12,1717.51,37163.66
2020-01-12,New York,27.8,0.9519,14704.59,7412.35,40674.78
2020-01-19,New York,21.7,0.96,15723.55,4720.28,40710.28
2020-01-26,New York,26.4,0.9605,14955.55,1754.49,40681.03
2020-02-02,New York,29.4,0.9616,15209.96,1754.49,40550.76
2020-02-09,New York,23.9,0.9569,16629.53,3853.65,40637.51
2020-02-16,New York,22.4,0.9584,13645.38,6204.85,40567.25
2020-02-23,New York,29.1,0.96,11832.48,6467.91,40554.0
2020-03-01,New York,32.3,0.9597,8850.69,5100.67,40655.78
2020-03-08,New York,38.7,0.9671,7196.43,9294.15,40545.62
2020-03-15,New York,35.4,0.9626,8748.17,5728.97,40598.41
2020-03-22,New York,33.2,0.9542,9776.25,3810.71,40670.87
2020-03-29,New York,38.9,0.9635,9438.52,1754.49,40688.78
2020-04-05,New York,39.6,0.9624,9661.75,1754.49,40605.34
2020-04-12,New York,36.3,0.9634,9943.51,2005.02,40517.01
2020-04-19,New York,36.9,0.9627,7698.43,3110.63,40638.2
2020-04-26,New York,43.0,0.9664,7017.96,1754.49,40685.25
2020-05-03,New York,40.3,0.9668,7017.96,2230.57,40649.38
2020-05-10,New York,44.4,0.9644,7017.96,2765.9,40643.02
2020-05-17,New York,54.2,0.9627,7017.96,2641.68,40418.13
2020-05-24,New York,63.0,0.9638,7921.05,1754.49,40304.6
2020-05-31,New York,57.1,0.9641,7426.86,2941.77,40447.44
2020-06-07,New York,60.3,0.9597,7017.96,2832.7,40398.32
2020-06-14,New York,60.5,0.964,7017.96,2572.45,40406.06
2020-06-21,New York,66.5,0.9638,7017.96,2235.16,40394.3
2020-06-28,New York,65.2,0.9673,7017.96,4317.45,40396.45
2020-07-05,New York,70.1,0.9636,7179.3,5975.85,40366.0
2020-07-12,New York,66.7,0.958,8512.75,5658.4,40419.28
2020-07-19,New York,70.9,0.9627,10794.88,5844.14,40395.32
2020-07-26,New York,70.0,0.9575,12750.72,6699.32,40426.17
2020-08-02,New York,65.9,0.9597,10152.75,4423.26,40477.74
2020-08-09,New York,69.0,0.9563,10051.44,2962.76,40475.13
2020-08-16,New York,63.2,0.9549,9352.64,3090.36,40407.89
2020-08-23,New York,66.2,0.959,7965.19,2791.73,40435.04
2020-08-30,New York,61.2,0.9503,7017.96,1754.49,40409.45
2020-09-06,New York,63.3,0.9511,9517.66,1754.49,40354.98
2020-09-13,New York,53.1,0.956,9646.59,1754.49,40438.94
2020-09-20,New York,53.1,0.957,10148.38,1754.49,40488.3
2020-09-27,New York,56.0,0.9558,9956.19,1754.49,40452.52
2020-10-04,New York,50.3,0.9515,9466.57,3275.32,40493.47
2020-10-11,New York,48.0,0.954,7248.68,4660.18,40490.53
2020-10-18,New York,53.7,0.9578,7017.96,4817.6,40471.19
2020-10-25,New York,38.8,0.9585,7326.75,4521.03,40652.37
2020-11-01,New York,41.9,0.9577,7982.18,3340.4,40528.42
2020-11-08,New York,47.5,0.9614,7017.96,5865.61,40580.59
2020-11-15,New York,34.3,0.9593,7874.32,4598.17,40705.97
2020-11-22,New York,37.4,0.956,8336.74,2197.72,40719.19
2020-11-29,New York,35.7,0.9576,10215.49,1754.49,40633.23
2020-12-06,New York,29.1,0.9566,12853.04,1754.49,40824.35
2020-12-13,New York,21.9,0.9606,15759.86,1754.49,40812.68
2020-12-20,New York,30.7,0.9645,20073.82,1754.49,40727.99
2020-12-27,New York,26.9,0.9633,23360.01,1947.68,40700.32
2021-01-03,New York,24.4,0.9686,22006.23,2524.63,40748.06
2021-01-10,New York,26.8,0.9637,19565.25,4053.05,40671.11
2021-01-17,New York,24.1,0.9688,18215.4,4477.02,40734.77
2021-01-24,New York,14.2,0.9643,18371.27,3052.2,40660.98
2021-01-31,New York,21.4,0.9695,16671.01,5035.7,40679.03
2021-02-07,New York,14.6,0.9681,19269.65,3759.0,40744.22
2021-02-14,New York,21.0,0.9705,19494.49,1754.49,40671.93
2021-02-21,New York,26.4,0.973,16596.25,6109.19,40635.49
2021-02-28,New York,21.7,0.9681,14123.58,5416.66,40692.04
2021-03-07,New York,31.1,0.9717,12258.44,4112.37,40670.58
2021-03-14,New York,27.6,0.9751,10901.29,4066.46,40630.4
2021-03-21,New York,45.9,0.971,11193.36,6005.63,40635.6
2021-03-28,New York,35.4,0.9676,12972.44,9232.19,40664.79
2021-04-04,New York,46.0,0.9789,12896.41,7737.44,40633.41
2021-04-11,New York,43.4,0.9713,13826.53,6348.65,40661.28
2021-04-18,New York,39.7,0.9733,11485.7,5470.38,40646.09
2021-04-25,New York,46.7,0.9765,9936.68,5319.51,40601.2
2021-05-02,New York,48.1,0.9706,8380.61,6496.08,40471.21
2021-05-09,New York,45.0,0.9696,7017.96,6621.71,40615.57
2021-05-16,New York,60.7,0.9735,7017.96,6149.99,40489.0
2021-05-23,New York,55.6,0.9676,8497.7,6202.9,40368.45
2021-05-30,New York,56.0,0.9722,9769.29,5678.01,40423.86
2021-06-06,New York,66.5,0.9719,8376.89,5796.58,40289.31
2021-06-13,New York,59.7,0.9705,7017.96,5435.02,40397.22
2021-06-20,New York,61.7,0.9668,7017.96,3876.19,40424.14
2021-06-27,New York,68.4,0.9764,7017.96,2765.14,40409.7
2021-07-04,New York,66.0,0.9692,7017.96,2532.54,40442.6
2021-07-11,New York,68.0,0.9734,7017.96,2242.92,40457.37
2021-07-18,New York,64.3,0.9685,7369.54,1780.66,40420.52
2021-07-25,New York,63.6,0.9668,7734.7,2607.54,40390.33
2021-08-01,New York,62.8,0.9675,7017.96,1754.49,40456.57
2021-08-08,New York,71.0,0.9662,7017.96,1754.49,40425.63
2021-08-15,New York,66.8,0.9635,7017.96,3167.94,40359.93
2021-08-22,New York,69.3,0.9716,7017.96,1754.49,40484.03
2021-08-29,New York,60.7,0.9655,7017.96,3420.87,40496.61
2021-09-05,New York,60.0,0.9599,7017.96,1754.49,40425.04
2021-09-12,New York,64.7,0.9695,7905.76,3053.09,40359.21
2021-09-19,New York,59.3,0.9642,7617.17,2556.78,40388.21
2021-09-26,New York,52.5,0.9641,8146.12,1754.49,40475.08
2021-10-03,New York,58.0,0.96,7701.77,3121.77,40408.9
2021-10-10,New York,58.2,0.9707,9957.75,1754.49,40485.47
2021-10-17,New York,47.9,0.9618,10269.72,5801.88,40507.08
2021-10-24,New York,46.6,0.966,11388.09,5754.39,40581.66
2021-10-31,New York,37.5,0.9687,11125.24,5176.83,40652.11
2021-11-07,New York,42.7,0.9682,10669.95,3686.23,40641.22
2021-11-14,New York,35.3,0.9669,9192.5,3285.25,40691.2
2021-11-21,New York,30.1,0.9622,12186.4,3151.63,40785.41
2021-11-28,New York,29.4,0.965,13709.25,2937.59,40798.83
2021-12-05,New York,31.8,0.9703,16052.92,2037.2,40767.84
2021-12-12,New York,36.1,0.9676,19462.89,3057.28,40723.89
2021-12-19,New York,26.3,0.9707,22692.52,1754.49,40712.03
2021-12-26,New York,33.9,0.9723,28749.78,4670.43,40690.49
2022-01-02,New York,21.7,0.9763,28073.21,4496.03,40816.23
2022-01-09,New York,15.1,0.9699,26050.16,5418.19,40798.43
2022-01-16,New York,14.0,0.9803,24947.98,4082.99,40721.24
2022-01-23,New York,12.2,0.9762,23185.79,4532.55,40762.44
2022-01-30,New York,16.9,0.9741,23307.39,3914.61,40732.14
2022-02-06,New York,25.7,0.9805,26334.59,4615.6,40609.66
2022-02-13,New York,19.6,0.9845,30357.39,6082.02,40643.22
2022-02-20,New York,27.3,0.9732,24351.74,5550.34,40632.75
2022-02-27,New York,20.4,0.977,20685.66,5524.7,40695.28
2022-03-06,New York,33.3,0.9729,18081.54,4291.82,40644.43
2022-03-13,New York,39.1,0.9808,15296.13,6152.05,40553.29
2022-03-20,New York,36.8,0.9815,15424.73,4630.59,40704.41
2022-03-27,New York,28.8,0.9804,15805.44,3689.1,40727.86
2022-04-03,New York,38.7,0.9796,15983.31,1754.49,40737.7
2022-04-10,New York,46.1,0.9755,16435.0,1754.49,40611.28
2022-04-17,New York,37.3,0.983,13662.89,2147.21,40702.71
2022-04-24,New York,42.1,0.9864,11005.78,1754.49,40649.11
2022-05-01,New York,48.2,0.9797,8033.51,3574.78,40548.95
2022-05-08,New York,54.9,0.9829,7017.96,3476.7,40637.05
2022-05-15,New York,57.9,0.9771,7017.96,3123.96,40437.69
2022-05-22,New York,59.1,0.9833,7017.96,1754.49,40495.0
2022-05-29,New York,63.3,0.9809,7743.46,1754.49,40339.26
2022-06-05,New York,58.6,0.9779,7457.85,3086.43,40442.16
2022-06-12,New York,61.3,0.978,7017.96,4739.87,40426.18
2022-06-19,New York,58.3,0.9793,7017.96,3048.25,40434.46
2022-06-26,New York,65.1,0.9818,7017.96,3209.82,40366.02
2022-07-03,New York,64.4,0.974,8173.63,1754.49,40392.55
2022-07-10,New York,65.8,0.9769,7197.54,2443.24,40394.37
2022-07-17,New York,71.3,0.9781,7982.08,1754.49,40505.86
2022-07-24,New York,67.8,0.9751,7976.68,1785.61,40421.99
2022-07-31,New York,70.2,0.984,9440.21,2090.59,40448.15
2022-08-07,New York,67.2,0.9733,7045.37,1915.02,40523.68
2022-08-14,New York,65.1,0.974,7017.96,1836.66,40404.59
2022-08-21,New York,66.6,0.9733,7300.87,2295.06,40427.5
2022-08-28,New York,64.9,0.9818,7017.96,1864.5,40423.78
2022-09-04,New York,63.0,0.9761,7017.96,1754.49,40426.6
2022-09-11,New York,59.2,0.9718,7017.96,1754.49,40433.94
2022-09-18,New York,55.9,0.9781,7017.96,1754.49,40430.57
2022-09-25,New York,49.9,0.9755,8722.53,1754.49,40517.05
2022-10-02,New York,47.6,0.9751,7949.32,1754.49,40472.3
2022-10-09,New York,49.1,0.9735,8055.74,1754.49,40566.26
2022-10-16,New York,42.9,0.9724,7017.96,3372.79,40610.08
2022-10-23,New York,49.5,0.9758,7017.96,1754.49,40519.51
2022-10-30,New York,51.1,0.9734,7173.33,2610.33,40523.99
2022-11-06,New York,49.1,0.9814,7017.96,1754.49,40604.65
2022-11-13,New York,30.0,0.9723,7017.96,2814.3,40713.37
2022-11-20,New York,31.1,0.9809,8608.76,1889.02,40855.76
2022-11-27,New York,33.4,0.9761,9756.88,1754.49,40761.09
2022-12-04,New York,33.9,0.9797,11779.19,1754.49,40758.75
2022-12-11,New York,25.9,0.9815,14194.42,1754.49,40829.45
2022-12-18,New York,19.5,0.9773,15838.92,1754.49,40794.88
