week,state,avg_employment
2020-01-12,California,0.8971
2020-01-19,California,0.8998
2020-01-26,California,0.9007
2020-02-02,California,0.9091
2020-02-09,California,0.907
2020-02-16,California,0.9055
2020-02-23,California,0.9154
2020-03-01,California,0.9089
2020-03-08,California,0.9149
2020-03-15,California,0.9168
2020-03-22,California,0.9077
2020-03-29,California,0.9131
2020-04-05,California,0.9125
2020-04-12,California,0.9128
2020-04-19,California,0.9167
2020-04-26,California,0.9137
2020-05-03,California,0.9139
2020-05-10,California,0.9153
2020-05-17,California,0.9152
2020-05-24,California,0.9133
2020-05-31,California,0.9197
2020-06-07,California,0.9191
2020-06-14,California,0.9175
2020-06-21,California,0.9158
2020-06-28,California,0.9153
2020-07-05,California,0.9132
2020-07-12,California,0.9229
2020-07-19,California,0.9191
2020-07-26,California,0.9143
2020-08-02,California,0.9152
2020-08-09,California,0.9141
2020-08-16,California,0.9175
2020-08-23,California,0.9178
2020-08-30,California,0.9199
2020-09-06,California,0.9127
2020-09-13,California,0.9161
2020-09-20,California,0.911
2020-09-27,California,0.913
2020-10-04,California,0.9192
2020-10-11,California,0.9142
2020-10-18,California,0.915
2020-10-25,California,0.918
2020-11-01,California,0.9213
2020-11-08,California,0.9166
2020-11-15,California,0.9098
2020-11-22,California,0.9181
2020-11-29,California,0.9249
2020-12-06,California,0.9247
2020-12-13,California,0.9281
2020-12-20,California,0.9212
2020-12-27,California,0.9202
2021-01-03,California,0.9296
2021-01-10,California,0.9294
2021-01-17,California,0.9301
2021-01-24,California,0.9325
2021-01-31,California,0.9314
2021-02-07,California,0.9345
2021-02-14,California,0.9359
2021-02-21,California,0.9358
2021-02-28,California,0.9373
2021-03-07,California,0.9402
2021-03-14,California,0.9422
2021-03-21,California,0.9362
2021-03-28,California,0.9401
2021-04-04,California,0.9387
2021-04-11,California,0.9378
2021-04-18,California,0.9387
2021-04-25,California,0.9428
2021-05-02,California,0.9424
2021-05-09,California,0.9428
2021-05-16,California,0.9414
2021-05-23,California,0.9426
2021-05-30,California,0.9455
2021-06-06,California,0.9372
2021-06-13,California,0.9422
2021-06-20,California,0.9429
2021-06-27,California,0.9454
2021-07-04,California,0.937
2021-07-11,California,0.946
2021-07-18,California,0.9427
2021-07-25,California,0.9434
2021-08-01,California,0.9393
2021-08-08,California,0.9426
2021-08-15,California,0.9416
2021-08-22,California,0.9456
2021-08-29,California,0.9381
2021-09-05,California,0.9416
2021-09-12,California,0.9428
2021-09-19,California,0.9415
2021-09-26,California,0.9413
2021-10-03,California,0.9412
2021-10-10,California,0.9433
2021-10-17,California,0.9379
2021-10-24,California,0.9467
2021-10-31,California,0.9429
2021-11-07,California,0.9459
2021-11-14,California,0.9471
2021-11-21,California,0.9449
2021-11-28,California,0.9466
2021-12-05,California,0.9433
2021-12-12,California,0.9521
2021-12-19,California,0.9536
2021-12-26,California,0.9458
2022-01-02,California,0.9527
2022-01-09,California,0.9507
2022-01-16,California,0.9544
2022-01-23,California,0.9574
2022-01-30,California,0.9589
2022-02-06,California,0.9624
2022-02-13,California,0.9634
2022-02-20,California,0.9593
2022-02-27,California,0.957
2022-03-06,California,0.9625
2022-03-13,California,0.9653
2022-03-20,California,0.9602
2022-03-27,California,0.9693
2022-04-03,California,0.9682
2022-04-10,California,0.9654
2022-04-17,California,0.9644
2022-04-24,California,0.965
2022-05-01,California,0.9671
2022-05-08,California,0.9666
2022-05-15,California,0.9707
2022-05-22,California,0.9673
2022-05-29,California,0.9703
2022-06-05,California,0.9673
2022-06-12,California,0.9687
2022-06-19,California,0.9677
2022-06-26,California,0.971
2022-07-03,California,0.969
2022-07-10,California,0.9687
2022-07-17,California,0.9696
2022-07-24,California,0.9655
2022-07-31,California,0.9698
2022-08-07,California,0.9704
2022-08-14,California,0.9687
2022-08-21,California,0.9646
2022-08-28,California,0.968
2022-09-04,California,0.9679
2022-09-11,California,0.965
2022-09-18,California,0.9637
2022-09-25,California,0.9673
2022-10-02,California,0.9658
2022-10-09,California,0.9685
2022-10-16,California,0.9643
2022-10-23,California,0.9712
2022-10-30,California,0.9681
2022-11-06,California,0.9742
2022-11-13,California,0.9709
2022-11-20,California,0.9722
2022-11-27,California,0.9722
2022-12-04,California,0.9731
2022-12-11,California,0.983
2022-12-18,California,0.9746
2022-12-25,California,0.9797
2023-01-01,California,0.9764
2023-01-08,California,0.9813
2023-01-15,California,0.9821
2023-01-22,California,0.9811
2023-01-29,California,0.98
2023-02-05,California,0.984
2023-02-12,California,0.984
2023-02-19,California,0.99
2023-02-26,California,0.9862
2023-03-05,California,0.99
2023-03-12,California,0.99
2023-03-19,California,0.987
2023-03-26,California,0.99
2023-04-02,California,0.99
2023-04-09,California,0.99
2023-04-16,California,0.99
2023-04-23,California,0.99
2023-04-30,California,0.99
2023-05-07,California,0.9899
2023-05-14,California,0.99
2023-05-21,California,0.99
2023-05-28,California,0.99
2023-06-04,California,0.99
2023-06-11,California,0.99
2023-06-18,California,0.99
2023-06-25,California,0.99
2023-07-02,California,0.99
2023-07-09,California,0.99
2023-07-16,California,0.99
2023-07-23,California,0.99
2023-07-30,California,0.99
2023-08-06,California,0.99
2023-08-13,California,0.99
2023-08-20,California,0.99
2023-08-27,California,0.99
2023-09-03,California,0.99
2023-09-10,California,0.99
2023-09-17,California,0.99
2023-09-24,California,0.99
2023-10-01,California,0.99
2023-10-08,California,0.99
2023-10-15,California,0.99
2023-10-22,California,0.99
2023-10-29,California,0.99
2023-11-05,California,0.99
2023-11-12,California,0.99
2023-11-19,California,0.99
2023-11-26,California,0.99
2023-12-03,California,0.99
2023-12-10,California,0.99
2023-12-17,California,0.99
2023-12-24,California,0.99
2023-12-31,California,0.99
2020-01-12,Colorado,0.9472
2020-01-19,Colorado,0.9468
2020-01-26,Colorado,0.9521
2020-02-02,Colorado,0.9611
2020-02-09,Colorado,0.9632
2020-02-16,Colorado,0.9571
2020-02-23,Colorado,0.962
2020-03-01,Colorado,0.9634
2020-03-08,Colorado,0.9633
2020-03-15,Colorado,0.9667
2020-03-22,Colorado,0.9663
2020-03-29,Colorado,0.9599
2020-04-05,Colorado,0.971
2020-04-12,Colorado,0.971
2020-04-19,Colorado,0.9652
2020-04-26,Colorado,0.9686
2020-05-03,Colorado,0.9675
2020-05-10,Colorado,0.967
2020-05-17,Colorado,0.9649
2020-05-24,Colorado,0.9648
2020-05-31,Colorado,0.967
2020-06-07,Colorado,0.9663
2020-06-14,Colorado,0.9647
2020-06-21,Colorado,0.9622
2020-06-28,Colorado,0.9659
2020-07-05,Colorado,0.9491
2020-07-12,Colorado,0.9614
2020-07-19,Colorado,0.953
2020-07-26,Colorado,0.9574
2020-08-02,Colorado,0.9492
2020-08-09,Colorado,0.9489
2020-08-16,Colorado,0.9565
2020-08-23,Colorado,0.9519
2020-08-30,Colorado,0.9546
2020-09-06,Colorado,0.9492
2020-09-13,Colorado,0.951
2020-09-20,Colorado,0.9501
2020-09-27,Colorado,0.9463
2020-10-04,Colorado,0.9517
2020-10-11,Colorado,0.9475
2020-10-18,Colorado,0.9446
2020-10-25,Colorado,0.9483
2020-11-01,Colorado,0.956
2020-11-08,Colorado,0.9543
2020-11-15,Colorado,0.951
2020-11-22,Colorado,0.9513
2020-11-29,Colorado,0.9516
2020-12-06,Colorado,0.9636
2020-12-13,Colorado,0.9588
2020-12-20,Colorado,0.9592
2020-12-27,Colorado,0.9613
2021-01-03,Colorado,0.9654
2021-01-10,Colorado,0.9642
2021-01-17,Colorado,0.9646
2021-01-24,Colorado,0.9653
2021-01-31,Colorado,0.9657
2021-02-07,Colorado,0.9744
2021-02-14,Colorado,0.9727
2021-02-21,Colorado,0.975
2021-02-28,Colorado,0.9728
2021-03-07,Colorado,0.9781
2021-03-14,Colorado,0.9722
2021-03-21,Colorado,0.9812
2021-03-28,Colorado,0.9797
2021-04-04,Colorado,0.9836
2021-04-11,Colorado,0.9722
2021-04-18,Colorado,0.9874
2021-04-25,Colorado,0.981
2021-05-02,Colorado,0.9834
2021-05-09,Colorado,0.9772
2021-05-16,Colorado,0.9824
2021-05-23,Colorado,0.9777
2021-05-30,Colorado,0.9792
2021-06-06,Colorado,0.9826
2021-06-13,Colorado,0.9765
2021-06-20,Colorado,0.978
2021-06-27,Colorado,0.9803
2021-07-04,Colorado,0.9732
2021-07-11,Colorado,0.9724
2021-07-18,Colorado,0.9733
2021-07-25,Colorado,0.9797
2021-08-01,Colorado,0.9664
2021-08-08,Colorado,0.9674
2021-08-15,Colorado,0.9703
2021-08-22,Colorado,0.9707
2021-08-29,Colorado,0.9712
2021-09-05,Colorado,0.9653
2021-09-12,Colorado,0.9602
2021-09-19,Colorado,0.9688
2021-09-26,Colorado,0.9607
2021-10-03,Colorado,0.9637
2021-10-10,Colorado,0.9608
2021-10-17,Colorado,0.9631
2021-10-24,Colorado,0.9646
2021-10-31,Colorado,0.9648
2021-11-07,Colorado,0.9671
2021-11-14,Colorado,0.9709
2021-11-21,Colorado,0.9677
2021-11-28,Colorado,0.9659
2021-12-05,Colorado,0.9743
2021-12-12,Colorado,0.9753
2021-12-19,Colorado,0.9683
2021-12-26,Colorado,0.974
2022-01-02,Colorado,0.9808
2022-01-09,Colorado,0.9781
2022-01-16,Colorado,0.9834
2022-01-23,Colorado,0.9791
2022-01-30,Colorado,0.9802
2022-02-06,Colorado,0.9858
2022-02-13,Colorado,0.9866
2022-02-20,Colorado,0.9835
2022-02-27,Colorado,0.9828
2022-03-06,Colorado,0.99
2022-03-13,Colorado,0.9897
2022-03-20,Colorado,0.9895
2022-03-27,Colorado,0.9863
2022-04-03,Colorado,0.99
2022-04-10,Colorado,0.99
2022-04-17,Colorado,0.99
2022-04-24,Colorado,0.99
2022-05-01,Colorado,0.99
2022-05-08,Colorado,0.99
2022-05-15,Colorado,0.99
2022-05-22,Colorado,0.99
2022-05-29,Colorado,0.9877
2022-06-05,Colorado,0.99
2022-06-12,Colorado,0.987
2022-06-19,Colorado,0.9865
2022-06-26,Colorado,0.99
2022-07-03,Colorado,0.99
2022-07-10,Colorado,0.99
2022-07-17,Colorado,0.988
2022-07-24,Colorado,0.9884
2022-07-31,Colorado,0.9894
2022-08-07,Colorado,0.9832
2022-08-14,Colorado,0.982
2022-08-21,Colorado,0.9817
2022-08-28,Colorado,0.9815
2022-09-04,Colorado,0.9752
2022-09-11,Colorado,0.9769
2022-09-18,Colorado,0.9729
2022-09-25,Colorado,0.9779
2022-10-02,Colorado,0.9739
2022-10-09,Colorado,0.9738
2022-10-16,Colorado,0.9779
2022-10-23,Colorado,0.9818
2022-10-30,Colorado,0.9807
2022-11-06,Colorado,0.9751
2022-11-13,Colorado,0.9772
2022-11-20,Colorado,0.9832
2022-11-27,Colorado,0.9777
2022-12-04,Colorado,0.9848
2022-12-11,Colorado,0.9874
2022-12-18,Colorado,0.9831
2022-12-25,Colorado,0.9866
2023-01-01,Colorado,0.9888
2023-01-08,Colorado,0.99
2023-01-15,Colorado,0.99
2023-01-22,Colorado,0.9888
2023-01-29,Colorado,0.99
2023-02-05,Colorado,0.99
2023-02-12,Colorado,0.99
2023-02-19,Colorado,0.99
2023-02-26,Colorado,0.99
2023-03-05,Colorado,0.99
2023-03-12,Colorado,0.99
2023-03-19,Colorado,0.99
2023-03-26,Colorado,0.99
2023-04-02,Colorado,0.99
2023-04-09,Colorado,0.99
2023-04-16,Colorado,0.99
2023-04-23,Colorado,0.99
2023-04-30,Colorado,0.99
2023-05-07,Colorado,0.99
2023-05-14,Colorado,0.99
2023-05-21,Colorado,0.99
2023-05-28,Colorado,0.99
2023-06-04,Colorado,0.99
2023-06-11,Colorado,0.99
2023-06-18,Colorado,0.99
2023-06-25,Colorado,0.99
2023-07-02,Colorado,0.99
2023-07-09,Colorado,0.99
2023-07-16,Colorado,0.99
2023-07-23,Colorado,0.99
2023-07-30,Colorado,0.99
2023-08-06,Colorado,0.99
2023-08-13,Colorado,0.99
2023-08-20,Colorado,0.99
2023-08-27,Colorado,0.99
2023-09-03,Colorado,0.99
2023-09-10,Colorado,0.99
2023-09-17,Colorado,0.99
2023-09-24,Colorado,0.99
2023-10-01,Colorado,0.9892
2023-10-08,Colorado,0.9871
2023-10-15,Colorado,0.99
2023-10-22,Colorado,0.99
2023-10-29,Colorado,0.9896
2023-11-05,Colorado,0.99
2023-11-12,Colorado,0.99
2023-11-19,Colorado,0.99
2023-11-26,Colorado,0.99
2023-12-03,Colorado,0.99
2023-12-10,Colorado,0.99
2023-12-17,Colorado,0.99
2023-12-24,Colorado,0.99
2023-12-31,Colorado,0.99
2020-01-12,Connecticut,0.9136
2020-01-19,Connecticut,0.9161
2020-01-26,Connecticut,0.9143
2020-02-02,Connecticut,0.9226
2020-02-09,Connecticut,0.9237
2020-02-16,Connecticut,0.9211
2020-02-23,Connecticut,0.9223
2020-03-01,Connecticut,0.9305
2020-03-08,Connecticut,0.9208
2020-03-15,Connecticut,0.9207
2020-03-22,Connecticut,0.9266
2020-03-29,Connecticut,0.9305
2020-04-05,Connecticut,0.9252
2020-04-12,Connecticut,0.9313
2020-04-19,Connecticut,0.9265
2020-04-26,Connecticut,0.9243
2020-05-03,Connecticut,0.9223
2020-05-10,Connecticut,0.9273
2020-05-17,Connecticut,0.9228
2020-05-24,Connecticut,0.9259
2020-05-31,Connecticut,0.9306
2020-06-07,Connecticut,0.9219
2020-06-14,Connecticut,0.9269
2020-06-21,Connecticut,0.9194
2020-06-28,Connecticut,0.9216
2020-07-05,Connecticut,0.9148
2020-07-12,Connecticut,0.9194
2020-07-19,Connecticut,0.9217
2020-07-26,Connecticut,0.9197
2020-08-02,Connecticut,0.919
2020-08-09,Connecticut,0.9132
2020-08-16,Connecticut,0.9162
2020-08-23,Connecticut,0.9141
2020-08-30,Connecticut,0.9169
2020-09-06,Connecticut,0.9143
2020-09-13,Connecticut,0.9147
2020-09-20,Connecticut,0.9098
2020-09-27,Connecticut,0.9105
2020-10-04,Connecticut,0.9101
2020-10-11,Connecticut,0.9116
2020-10-18,Connecticut,0.9127
2020-10-25,Connecticut,0.9147
2020-11-01,Connecticut,0.9113
2020-11-08,Connecticut,0.9092
2020-11-15,Connecticut,0.9206
2020-11-22,Connecticut,0.9108
2020-11-29,Connecticut,0.9168
2020-12-06,Connecticut,0.9177
2020-12-13,Connecticut,0.9185
2020-12-20,Connecticut,0.9178
2020-12-27,Connecticut,0.9168
2021-01-03,Connecticut,0.9238
2021-01-10,Connecticut,0.9212
2021-01-17,Connecticut,0.9261
2021-01-24,Connecticut,0.9245
2021-01-31,Connecticut,0.9247
2021-02-07,Connecticut,0.9258
2021-02-14,Connecticut,0.9267
2021-02-21,Connecticut,0.924
2021-02-28,Connecticut,0.9266
2021-03-07,Connecticut,0.9278
2021-03-14,Connecticut,0.935
2021-03-21,Connecticut,0.9313
2021-03-28,Connecticut,0.9318
2021-04-04,Connecticut,0.9319
2021-04-11,Connecticut,0.9333
2021-04-18,Connecticut,0.9402
2021-04-25,Connecticut,0.9321
2021-05-02,Connecticut,0.93
2021-05-09,Connecticut,0.9337
2021-05-16,Connecticut,0.9246
2021-05-23,Connecticut,0.9325
2021-05-30,Connecticut,0.9314
2021-06-06,Connecticut,0.9265
2021-06-13,Connecticut,0.9311
2021-06-20,Connecticut,0.9299
2021-06-27,Connecticut,0.9244
2021-07-04,Connecticut,0.9238
2021-07-11,Connecticut,0.9172
2021-07-18,Connecticut,0.9268
2021-07-25,Connecticut,0.9269
2021-08-01,Connecticut,0.9196
2021-08-08,Connecticut,0.9237
2021-08-15,Connecticut,0.9183
2021-08-22,Connecticut,0.9194
2021-08-29,Connecticut,0.9237
2021-09-05,Connecticut,0.9174
2021-09-12,Connecticut,0.9194
2021-09-19,Connecticut,0.918
2021-09-26,Connecticut,0.9186
2021-10-03,Connecticut,0.9177
2021-10-10,Connecticut,0.9168
2021-10-17,Connecticut,0.92
2021-10-24,Connecticut,0.9173
2021-10-31,Connecticut,0.9194
2021-11-07,Connecticut,0.9184
2021-11-14,Connecticut,0.9161
2021-11-21,Connecticut,0.9236
2021-11-28,Connecticut,0.9225
2021-12-05,Connecticut,0.9311
2021-12-12,Connecticut,0.9212
2021-12-19,Connecticut,0.9239
2021-12-26,Connecticut,0.9242
2022-01-02,Connecticut,0.932
2022-01-09,Connecticut,0.9276
2022-01-16,Connecticut,0.9258
2022-01-23,Connecticut,0.933
2022-01-30,Connecticut,0.9286
2022-02-06,Connecticut,0.9366
2022-02-13,Connecticut,0.9364
2022-02-20,Connecticut,0.9341
2022-02-27,Connecticut,0.9338
2022-03-06,Connecticut,0.9364
2022-03-13,Connecticut,0.9377
2022-03-20,Connecticut,0.9404
2022-03-27,Connecticut,0.9356
2022-04-03,Connecticut,0.9396
2022-04-10,Connecticut,0.936
2022-04-17,Connecticut,0.9365
2022-04-24,Connecticut,0.9395
2022-05-01,Connecticut,0.9327
2022-05-08,Connecticut,0.9449
2022-05-15,Connecticut,0.9353
2022-05-22,Connecticut,0.9389
2022-05-29,Connecticut,0.9426
2022-06-05,Connecticut,0.9335
2022-06-12,Connecticut,0.9293
2022-06-19,Connecticut,0.935
2022-06-26,Connecticut,0.9339
2022-07-03,Connecticut,0.9255
2022-07-10,Connecticut,0.9333
2022-07-17,Connecticut,0.9332
2022-07-24,Connecticut,0.9362
2022-07-31,Connecticut,0.9295
2022-08-07,Connecticut,0.9239
2022-08-14,Connecticut,0.9276
2022-08-21,Connecticut,0.9287
2022-08-28,Connecticut,0.9319
2022-09-04,Connecticut,0.9303
2022-09-11,Connecticut,0.9299
2022-09-18,Connecticut,0.9272
2022-09-25,Connecticut,0.9289
2022-10-02,Connecticut,0.9235
2022-10-09,Connecticut,0.9261
2022-10-16,Connecticut,0.9221
2022-10-23,Connecticut,0.926
2022-10-30,Connecticut,0.9262
2022-11-06,Connecticut,0.9324
2022-11-13,Connecticut,0.9267
2022-11-20,Connecticut,0.9278
2022-11-27,Connecticut,0.9283
2022-12-04,Connecticut,0.9295
2022-12-11,Connecticut,0.9286
2022-12-18,Connecticut,0.935
2022-12-25,Connecticut,0.9283
2023-01-01,Connecticut,0.9317
2023-01-08,Connecticut,0.9378
2023-01-15,Connecticut,0.9394
2023-01-22,Connecticut,0.9347
2023-01-29,Connecticut,0.9349
2023-02-05,Connecticut,0.9414
2023-02-12,Connecticut,0.9386
2023-02-19,Connecticut,0.9385
2023-02-26,Connecticut,0.9436
2023-03-05,Connecticut,0.946
2023-03-12,Connecticut,0.9483
2023-03-19,Connecticut,0.9407
2023-03-26,Connecticut,0.9431
2023-04-02,Connecticut,0.9467
2023-04-09,Connecticut,0.9432
2023-04-16,Connecticut,0.9481
2023-04-23,Connecticut,0.9499
2023-04-30,Connecticut,0.9446
2023-05-07,Connecticut,0.9455
2023-05-14,Connecticut,0.9499
2023-05-21,Connecticut,0.951
2023-05-28,Connecticut,0.948
2023-06-04,Connecticut,0.9445
2023-06-11,Connecticut,0.9403
2023-06-18,Connecticut,0.9441
2023-06-25,Connecticut,0.9448
2023-07-02,Connecticut,0.9384
2023-07-09,Connecticut,0.9373
2023-07-16,Connecticut,0.9354
2023-07-23,Connecticut,0.9342
2023-07-30,Connecticut,0.9337
2023-08-06,Connecticut,0.9371
2023-08-13,Connecticut,0.9359
2023-08-20,Connecticut,0.9342
2023-08-27,Connecticut,0.9347
2023-09-03,Connecticut,0.9334
2023-09-10,Connecticut,0.9324
2023-09-17,Connecticut,0.929
2023-09-24,Connecticut,0.9359
2023-10-01,Connecticut,0.933
2023-10-08,Connecticut,0.933
2023-10-15,Connecticut,0.9349
2023-10-22,Connecticut,0.93
2023-10-29,Connecticut,0.9363
2023-11-05,Connecticut,0.9335
2023-11-12,Connecticut,0.9367
2023-11-19,Connecticut,0.9363
2023-11-26,Connecticut,0.9312
2023-12-03,Connecticut,0.939
2023-12-10,Connecticut,0.9386
2023-12-17,Connecticut,0.9379
2023-12-24,Connecticut,0.9376
2023-12-31,Connecticut,0.9378
2020-01-12,Delaware,0.9545
2020-01-19,Delaware,0.9511
2020-01-26,Delaware,0.9521
2020-02-02,Delaware,0.9631
2020-02-09,Delaware,0.9589
2020-02-16,Delaware,0.9661
2020-02-23,Delaware,0.9602
2020-03-01,Delaware,0.9582
2020-03-08,Delaware,0.966
2020-03-15,Delaware,0.965
2020-03-22,Delaware,0.968
2020-03-29,Delaware,0.9663
2020-04-05,Delaware,0.9658
2020-04-12,Delaware,0.9627
2020-04-19,Delaware,0.966
2020-04-26,Delaware,0.9642
2020-05-03,Delaware,0.9635
2020-05-10,Delaware,0.9671
2020-05-17,Delaware,0.9706
2020-05-24,Delaware,0.9669
2020-05-31,Delaware,0.9624
2020-06-07,Delaware,0.9626
2020-06-14,Delaware,0.9651
2020-06-21,Delaware,0.9598
2020-06-28,Delaware,0.9615
2020-07-05,Delaware,0.9555
2020-07-12,Delaware,0.9533
2020-07-19,Delaware,0.9578
2020-07-26,Delaware,0.9556
2020-08-02,Delaware,0.9509
2020-08-09,Delaware,0.9471
2020-08-16,Delaware,0.9487
2020-08-23,Delaware,0.9523
2020-08-30,Delaware,0.9492
2020-09-06,Delaware,0.9509
2020-09-13,Delaware,0.9447
2020-09-20,Delaware,0.9468
2020-09-27,Delaware,0.9491
2020-10-04,Delaware,0.9404
2020-10-11,Delaware,0.9396
2020-10-18,Delaware,0.9405
2020-10-25,Delaware,0.949
2020-11-01,Delaware,0.9455
2020-11-08,Delaware,0.9551
2020-11-15,Delaware,0.9459
2020-11-22,Delaware,0.9483
2020-11-29,Delaware,0.9526
2020-12-06,Delaware,0.959
2020-12-13,Delaware,0.9593
2020-12-20,Delaware,0.9569
2020-12-27,Delaware,0.9566
2021-01-03,Delaware,0.9621
2021-01-10,Delaware,0.9628
2021-01-17,Delaware,0.959
2021-01-24,Delaware,0.9584
2021-01-31,Delaware,0.961
2021-02-07,Delaware,0.9673
2021-02-14,Delaware,0.9666
2021-02-21,Delaware,0.9703
2021-02-28,Delaware,0.9712
2021-03-07,Delaware,0.9736
2021-03-14,Delaware,0.978
2021-03-21,Delaware,0.9703
2021-03-28,Delaware,0.9733
2021-04-04,Delaware,0.9737
2021-04-11,Delaware,0.9704
2021-04-18,Delaware,0.976
2021-04-25,Delaware,0.9761
2021-05-02,Delaware,0.9794
2021-05-09,Delaware,0.9769
2021-05-16,Delaware,0.9721
2021-05-23,Delaware,0.981
2021-05-30,Delaware,0.9792
2021-06-06,Delaware,0.9727
2021-06-13,Delaware,0.9704
2021-06-20,Delaware,0.9684
2021-06-27,Delaware,0.9704
2021-07-04,Delaware,0.9684
2021-07-11,Delaware,0.9709
2021-07-18,Delaware,0.9701
2021-07-25,Delaware,0.9642
2021-08-01,Delaware,0.9559
2021-08-08,Delaware,0.9599
2021-08-15,Delaware,0.9543
2021-08-22,Delaware,0.9608
2021-08-29,Delaware,0.9595
2021-09-05,Delaware,0.954
2021-09-12,Delaware,0.9508
2021-09-19,Delaware,0.9573
2021-09-26,Delaware,0.9543
2021-10-03,Delaware,0.9508
2021-10-10,Delaware,0.9459
2021-10-17,Delaware,0.9546
2021-10-24,Delaware,0.9602
2021-10-31,Delaware,0.9601
2021-11-07,Delaware,0.9556
2021-11-14,Delaware,0.9554
2021-11-21,Delaware,0.9588
2021-11-28,Delaware,0.9546
2021-12-05,Delaware,0.9635
2021-12-12,Delaware,0.9651
2021-12-19,Delaware,0.9666
2021-12-26,Delaware,0.9628
2022-01-02,Delaware,0.9693
2022-01-09,Delaware,0.9675
2022-01-16,Delaware,0.9678
2022-01-23,Delaware,0.9698
2022-01-30,Delaware,0.9718
2022-02-06,Delaware,0.9802
2022-02-13,Delaware,0.9752
2022-02-20,Delaware,0.9823
2022-02-27,Delaware,0.9772
2022-03-06,Delaware,0.9829
2022-03-13,Delaware,0.9809
2022-03-20,Delaware,0.9761
2022-03-27,Delaware,0.9862
2022-04-03,Delaware,0.9877
2022-04-10,Delaware,0.9848
2022-04-17,Delaware,0.9861
2022-04-24,Delaware,0.9876
2022-05-01,Delaware,0.9798
2022-05-08,Delaware,0.9831
2022-05-15,Delaware,0.9872
2022-05-22,Delaware,0.9813
2022-05-29,Delaware,0.9861
2022-06-05,Delaware,0.9765
2022-06-12,Delaware,0.9822
2022-06-19,Delaware,0.9808
2022-06-26,Delaware,0.9763
2022-07-03,Delaware,0.9782
2022-07-10,Delaware,0.9727
2022-07-17,Delaware,0.9727
2022-07-24,Delaware,0.9759
2022-07-31,Delaware,0.9789
2022-08-07,Delaware,0.966
2022-08-14,Delaware,0.9694
2022-08-21,Delaware,0.9707
2022-08-28,Delaware,0.9717
2022-09-04,Delaware,0.9655
2022-09-11,Delaware,0.9641
2022-09-18,Delaware,0.9629
2022-09-25,Delaware,0.9658
2022-10-02,Delaware,0.9608
2022-10-09,Delaware,0.9554
2022-10-16,Delaware,0.9656
2022-10-23,Delaware,0.9672
2022-10-30,Delaware,0.9576
2022-11-06,Delaware,0.9636
2022-11-13,Delaware,0.9687
2022-11-20,Delaware,0.9732
2022-11-27,Delaware,0.9673
2022-12-04,Delaware,0.97
2022-12-11,Delaware,0.9719
2022-12-18,Delaware,0.9767
2022-12-25,Delaware,0.9708
2023-01-01,Delaware,0.9772
2023-01-08,Delaware,0.9783
2023-01-15,Delaware,0.9771
2023-01-22,Delaware,0.9805
2023-01-29,Delaware,0.9852
2023-02-05,Delaware,0.988
2023-02-12,Delaware,0.9865
2023-02-19,Delaware,0.9866
2023-02-26,Delaware,0.9829
2023-03-05,Delaware,0.99
2023-03-12,Delaware,0.99
2023-03-19,Delaware,0.99
2023-03-26,Delaware,0.99
2023-04-02,Delaware,0.99
2023-04-09,Delaware,0.99
2023-04-16,Delaware,0.99
2023-04-23,Delaware,0.99
2023-04-30,Delaware,0.99
2023-05-07,Delaware,0.99
2023-05-14,Delaware,0.99
2023-05-21,Delaware,0.99
2023-05-28,Delaware,0.99
2023-06-04,Delaware,0.99
2023-06-11,Delaware,0.9891
2023-06-18,Delaware,0.99
2023-06-25,Delaware,0.99
2023-07-02,Delaware,0.9869
2023-07-09,Delaware,0.986
2023-07-16,Delaware,0.9822
2023-07-23,Delaware,0.983
2023-07-30,Delaware,0.9882
2023-08-06,Delaware,0.9777
2023-08-13,Delaware,0.9777
2023-08-20,Delaware,0.9762
2023-08-27,Delaware,0.9805
2023-09-03,Delaware,0.9808
2023-09-10,Delaware,0.9716
2023-09-17,Delaware,0.9751
2023-09-24,Delaware,0.9794
2023-10-01,Delaware,0.9734
2023-10-08,Delaware,0.9752
2023-10-15,Delaware,0.9708
2023-10-22,Delaware,0.9755
2023-10-29,Delaware,0.9738
2023-11-05,Delaware,0.9793
2023-11-12,Delaware,0.98
2023-11-19,Delaware,0.9844
2023-11-26,Delaware,0.9786
2023-12-03,Delaware,0.9828
2023-12-10,Delaware,0.9826
2023-12-17,Delaware,0.9812
2023-12-24,Delaware,0.9834
2023-12-31,Delaware,0.9817
2020-01-12,Florida,0.9564
2020-01-19,Florida,0.9519
2020-01-26,Florida,0.9576
2020-02-02,Florida,0.9676
2020-02-09,Florida,0.9638
2020-02-16,Florida,0.9577
2020-02-23,Florida,0.9633
2020-03-01,Florida,0.972
2020-03-08,Florida,0.9711
2020-03-15,Florida,0.9673
2020-03-22,Florida,0.9685
2020-03-29,Florida,0.9693
2020-04-05,Florida,0.9704
2020-04-12,Florida,0.9666
2020-04-19,Florida,0.9754
2020-04-26,Florida,0.9773
2020-05-03,Florida,0.9679
2020-05-10,Florida,0.9766
2020-05-17,Florida,0.973
2020-05-24,Florida,0.9773
2020-05-31,Florida,0.9741
2020-06-07,Florida,0.971
2020-06-14,Florida,0.9721
2020-06-21,Florida,0.969
2020-06-28,Florida,0.9753
2020-07-05,Florida,0.9636
2020-07-12,Florida,0.9661
2020-07-19,Florida,0.9693
