week,state,avg_temp
2020-08-16,California,95.5
2020-08-23,California,88.9
2020-08-30,California,86.1
2020-09-06,California,86.7
2020-09-13,California,81.5
2020-09-20,California,78.8
2020-09-27,California,83.1
2020-10-04,California,75.7
2020-10-11,California,74.6
2020-10-18,California,72.3
2020-10-25,California,61.9
2020-11-01,California,62.9
2020-11-08,California,49.6
2020-11-15,California,54.6
2020-11-22,California,49.7
2020-11-29,California,50.3
2020-12-06,California,48.6
2020-12-13,California,46.1
2020-12-20,California,44.3
2020-12-27,California,46.4
2021-01-03,California,47.7
2021-01-10,California,48.2
2021-01-17,California,51.3
2021-01-24,California,46.6
2021-01-31,California,50.7
2021-02-07,California,52.2
2021-02-14,California,51.3
2021-02-21,California,52.8
2021-02-28,California,55.7
2021-03-07,California,50.8
2021-03-14,California,53.0
2021-03-21,California,56.0
2021-03-28,California,66.6
2021-04-04,California,65.0
2021-04-11,California,66.1
2021-04-18,California,69.7
2021-04-25,California,67.9
2021-05-02,California,76.1
2021-05-09,California,78.7
2021-05-16,California,69.7
2021-05-23,California,76.5
2021-05-30,California,88.3
2021-06-06,California,73.6
2021-06-13,California,87.8
2021-06-20,California,86.2
2021-06-27,California,91.2
2021-07-04,California,91.8
2021-07-11,California,92.6
2021-07-18,California,91.4
2021-07-25,California,91.8
2021-08-01,California,89.1
2021-08-08,California,91.7
2021-08-15,California,86.1
2021-08-22,California,83.3
2021-08-29,California,83.8
2021-09-05,California,88.4
2021-09-12,California,82.0
2021-09-19,California,80.1
2021-09-26,California,73.8
2021-10-03,California,71.5
2021-10-10,California,62.1
2021-10-17,California,63.5
2021-10-24,California,61.3
2021-10-31,California,60.9
2021-11-07,California,56.2
2021-11-14,California,55.1
2021-11-21,California,50.4
2021-11-28,California,53.1
2021-12-05,California,46.5
2021-12-12,California,45.1
2021-12-19,California,45.9
2021-12-26,California,43.6
2022-01-02,California,45.1
2022-01-09,California,46.1
2022-01-16,California,50.0
2022-01-23,California,48.5
2022-01-30,California,47.3
2022-02-06,California,55.3
2022-02-13,California,54.9
2022-02-20,California,48.0
2022-02-27,California,56.6
2022-03-06,California,53.8
2022-03-13,California,60.4
2022-03-20,California,65.5
2022-03-27,California,61.3
2022-04-03,California,70.6
2022-04-10,California,60.5
2022-04-17,California,63.2
2022-04-24,California,67.7
2022-05-01,California,72.4
2022-05-08,California,64.1
2022-05-15,California,78.0
2022-05-22,California,81.1
2022-05-29,California,77.5
2022-06-05,California,85.0
2022-06-12,California,79.2
2022-06-19,California,85.8
2022-06-26,California,89.7
2022-07-03,California,81.8
2022-07-10,California,90.6
2022-07-17,California,94.0
2022-07-24,California,90.7
2022-07-31,California,91.6
2022-08-07,California,86.4
2022-08-14,California,91.0
2022-08-21,California,89.3
2022-08-28,California,89.3
2022-09-04,California,95.0
2022-09-11,California,79.5
2022-09-18,California,72.3
2022-09-25,California,80.5
2022-10-02,California,76.9
2022-10-09,California,75.9
2022-10-16,California,70.9
2022-10-23,California,61.3
2022-10-30,California,55.4
2022-11-06,California,50.2
2022-11-13,California,49.0
2022-11-20,California,49.2
2022-11-27,California,49.0
2022-12-04,California,49.4
2022-12-11,California,42.6
2022-12-18,California,39.0
2022-12-25,California,48.4
2023-01-01,California,49.5
2023-01-08,California,52.2
2023-01-15,California,44.7
2023-01-22,California,43.2
2023-01-29,California,46.1
2023-02-05,California,48.6
2023-02-12,California,46.7
2023-02-19,California,46.2
2023-02-26,California,45.4
2023-03-05,California,49.9
2023-03-12,California,56.1
2023-03-19,California,52.4
2023-03-26,California,50.5
2023-04-02,California,53.8
2023-04-09,California,62.4
2023-04-16,California,62.4
2023-04-23,California,74.9
2023-04-30,California,62.8
2023-05-07,California,68.4
2023-05-14,California,82.7
2023-05-21,California,75.1
2023-05-28,California,74.3
2023-06-04,California,74.2
2023-06-11,California,78.9
2023-06-18,California,74.4
2023-06-25,California,82.6
2023-07-02,California,88.3
2023-07-09,California,86.1
2023-07-16,California,94.8
2023-07-23,California,92.2
2023-07-30,California,86.3
2023-08-06,California,86.0
2023-08-13,California,91.3
2023-08-20,California,80.4
2023-08-27,California,82.6
2023-09-03,California,79.8
2023-09-10,California,82.5
2023-09-17,California,74.9
2023-09-24,California,72.6
2023-10-01,California,72.9
2023-10-08,California,70.9
2023-10-15,California,72.4
2023-10-22,California,63.6
2023-10-29,California,60.4
2023-11-05,California,59.3
2023-11-12,California,58.5
2023-11-19,California,52.8
2023-11-26,California,50.0
2023-12-03,California,51.5
2023-12-10,California,48.4
2023-12-17,California,53.3
2023-12-24,California,50.2
2023-12-31,California,49.1
2020-01-12,Colorado,19.3
2020-01-19,Colorado,22.9
2020-01-26,Colorado,21.0
2020-02-02,Colorado,15.2
2020-02-09,Colorado,15.2
2020-02-16,Colorado,18.4
2020-02-23,Colorado,16.6
2020-03-01,Colorado,25.8
2020-03-08,Colorado,31.3
2020-03-15,Colorado,30.6
2020-03-22,Colorado,29.1
2020-03-29,Colorado,29.3
2020-04-05,Colorado,40.1
2020-04-12,Colorado,20.4
2020-04-19,Colorado,36.7
2020-04-26,Colorado,51.0
2020-05-03,Colorado,46.3
2020-05-10,Colorado,48.2
2020-05-17,Colorado,56.5
2020-05-24,Colorado,50.0
2020-05-31,Colorado,61.5
2020-06-07,Colorado,54.2
2020-06-14,Colorado,60.6
2020-06-21,Colorado,60.7
2020-06-28,Colorado,63.7
2020-07-05,Colorado,67.9
2020-07-12,Colorado,65.8
2020-07-19,Colorado,64.1
2020-07-26,Colorado,60.0
2020-08-02,Colorado,64.8
2020-08-09,Colorado,67.7
2020-08-16,Colorado,67.7
2020-08-23,Colorado,64.6
2020-08-30,Colorado,60.5
2020-09-06,Colorado,44.4
2020-09-13,Colorado,55.9
2020-09-20,Colorado,59.6
2020-09-27,Colorado,48.4
2020-10-04,Colorado,56.2
2020-10-11,Colorado,48.0
2020-10-18,Colorado,46.3
2020-10-25,Colorado,18.7
2020-11-01,Colorado,42.3
2020-11-08,Colorado,28.5
2020-11-15,Colorado,37.8
2020-11-22,Colorado,28.6
2020-11-29,Colorado,22.1
2020-12-06,Colorado,27.2
2020-12-13,Colorado,16.6
2020-12-20,Colorado,22.1
2020-12-27,Colorado,14.8
2021-01-03,Colorado,17.8
2021-01-10,Colorado,17.3
2021-01-17,Colorado,21.7
2021-01-24,Colorado,18.1
2021-01-31,Colorado,22.2
2021-02-07,Colorado,24.5
2021-02-14,Colorado,9.9
2021-02-21,Colorado,19.3
2021-02-28,Colorado,21.3
2021-03-07,Colorado,29.2
2021-03-14,Colorado,22.6
2021-03-21,Colorado,21.7
2021-03-28,Colorado,27.7
2021-04-04,Colorado,34.9
2021-04-11,Colorado,28.0
2021-04-18,Colorado,24.7
2021-04-25,Colorado,42.5
2021-05-02,Colorado,41.2
2021-05-09,Colorado,38.8
2021-05-16,Colorado,47.6
2021-05-23,Colorado,50.8
2021-05-30,Colorado,50.8
2021-06-06,Colorado,64.0
2021-06-13,Colorado,69.0
2021-06-20,Colorado,60.3
2021-06-27,Colorado,54.9
2021-07-04,Colorado,63.6
2021-07-11,Colorado,63.4
2021-07-18,Colorado,64.9
2021-07-25,Colorado,64.9
2021-08-01,Colorado,59.6
2021-08-08,Colorado,65.2
2021-08-15,Colorado,63.6
2021-08-22,Colorado,65.8
2021-08-29,Colorado,62.3
2021-09-05,Colorado,64.5
2021-09-12,Colorado,60.7
2021-09-19,Colorado,54.0
2021-09-26,Colorado,50.6
2021-10-03,Colorado,50.6
2021-10-10,Colorado,37.4
2021-10-17,Colorado,44.5
2021-10-24,Colorado,43.2
2021-10-31,Colorado,39.9
2021-11-07,Colorado,40.4
2021-11-14,Colorado,38.5
2021-11-21,Colorado,32.1
2021-11-28,Colorado,39.9
2021-12-05,Colorado,29.9
2021-12-12,Colorado,29.1
2021-12-19,Colorado,32.3
2021-12-26,Colorado,21.7
2022-01-02,Colorado,24.0
2022-01-09,Colorado,23.5
2022-01-16,Colorado,21.8
2022-01-23,Colorado,15.5
2022-01-30,Colorado,11.1
2022-02-06,Colorado,18.2
2022-02-13,Colorado,19.5
2022-02-20,Colorado,10.3
2022-02-27,Colorado,27.0
2022-03-06,Colorado,10.0
2022-03-13,Colorado,24.8
2022-03-20,Colorado,25.3
2022-03-27,Colorado,31.0
2022-04-03,Colorado,34.5
2022-04-10,Colorado,33.4
2022-04-17,Colorado,45.4
2022-04-24,Colorado,37.7
2022-05-01,Colorado,43.4
2022-05-08,Colorado,53.0
2022-05-15,Colorado,49.4
2022-05-22,Colorado,42.1
2022-05-29,Colorado,47.5
2022-06-05,Colorado,61.2
2022-06-12,Colorado,66.2
2022-06-19,Colorado,60.5
2022-06-26,Colorado,59.2
2022-07-03,Colorado,62.7
2022-07-10,Colorado,66.5
2022-07-17,Colorado,68.1
2022-07-24,Colorado,61.5
2022-07-31,Colorado,65.4
2022-08-07,Colorado,65.2
2022-08-14,Colorado,59.0
2022-08-21,Colorado,56.9
2022-08-28,Colorado,61.9
2022-09-04,Colorado,62.9
2022-09-11,Colorado,55.7
2022-09-18,Colorado,56.6
2022-09-25,Colorado,52.7
2022-10-02,Colorado,46.1
2022-10-09,Colorado,46.5
2022-10-16,Colorado,45.0
2022-10-23,Colorado,32.6
2022-10-30,Colorado,34.7
2022-11-06,Colorado,34.1
2022-11-13,Colorado,19.3
2022-11-20,Colorado,28.9
2022-11-27,Colorado,25.6
2022-12-04,Colorado,29.0
2022-12-11,Colorado,17.0
2022-12-18,Colorado,16.7
2022-12-25,Colorado,25.1
2023-01-01,Colorado,19.1
2023-01-08,Colorado,24.4
2023-01-15,Colorado,15.8
2023-01-22,Colorado,10.6
2023-01-29,Colorado,16.1
2023-02-05,Colorado,18.6
2023-02-12,Colorado,15.5
2023-02-19,Colorado,21.6
2023-02-26,Colorado,20.2
2023-03-05,Colorado,29.2
2023-03-12,Colorado,25.9
2023-03-19,Colorado,26.7
2023-03-26,Colorado,27.1
2023-04-02,Colorado,31.6
2023-04-09,Colorado,42.5
2023-04-16,Colorado,33.9
2023-04-23,Colorado,32.1
2023-04-30,Colorado,44.3
2023-05-07,Colorado,42.8
2023-05-14,Colorado,46.3
2023-05-21,Colorado,50.4
2023-05-28,Colorado,50.7
2023-06-04,Colorado,50.0
2023-06-11,Colorado,48.3
2023-06-18,Colorado,59.2
2023-06-25,Colorado,61.7
2023-07-02,Colorado,59.4
2023-07-09,Colorado,65.4
2023-07-16,Colorado,65.4
2023-07-23,Colorado,66.6
2023-07-30,Colorado,63.3
2023-08-06,Colorado,60.7
2023-08-13,Colorado,64.3
2023-08-20,Colorado,65.0
2023-08-27,Colorado,61.0
2023-09-03,Colorado,61.8
2023-09-10,Colorado,49.5
2023-09-17,Colorado,52.4
2023-09-24,Colorado,56.4
2023-10-01,Colorado,48.4
2023-10-08,Colorado,44.4
2023-10-15,Colorado,49.8
2023-10-22,Colorado,44.6
2023-10-29,Colorado,26.4
2023-11-05,Colorado,34.1
2023-11-12,Colorado,36.6
2023-11-19,Colorado,25.3
2023-11-26,Colorado,17.7
2023-12-03,Colorado,26.1
2023-12-10,Colorado,21.6
2023-12-17,Colorado,25.6
2023-12-24,Colorado,14.4
2023-12-31,Colorado,18.9
2020-01-12,Connecticut,36.3
2020-01-19,Connecticut,29.1
2020-01-26,Connecticut,33.4
2020-02-02,Connecticut,36.2
2020-02-09,Connecticut,32.5
2020-02-16,Connecticut,32.0
2020-02-23,Connecticut,38.4
2020-03-01,Connecticut,39.4
2020-03-08,Connecticut,46.6
2020-03-15,Connecticut,42.3
2020-03-22,Connecticut,40.0
2020-03-29,Connecticut,43.8
2020-04-05,Connecticut,47.1
2020-04-12,Connecticut,44.7
2020-04-19,Connecticut,43.3
2020-04-26,Connecticut,48.2
2020-05-03,Connecticut,49.5
2020-05-10,Connecticut,52.3
2020-05-17,Connecticut,57.1
2020-05-24,Connecticut,64.2
2020-05-31,Connecticut,64.6
2020-06-07,Connecticut,67.8
2020-06-14,Connecticut,67.5
2020-06-21,Connecticut,75.7
2020-06-28,Connecticut,70.9
2020-07-05,Connecticut,74.7
2020-07-12,Connecticut,73.5
2020-07-19,Connecticut,79.9
2020-07-26,Connecticut,80.8
2020-08-02,Connecticut,76.5
2020-08-09,Connecticut,78.2
2020-08-16,Connecticut,70.7
2020-08-23,Connecticut,74.5
2020-08-30,Connecticut,69.8
2020-09-06,Connecticut,69.4
2020-09-13,Connecticut,62.2
2020-09-20,Connecticut,60.4
2020-09-27,Connecticut,64.4
2020-10-04,Connecticut,57.5
2020-10-11,Connecticut,55.1
2020-10-18,Connecticut,58.9
2020-10-25,Connecticut,45.2
2020-11-01,Connecticut,48.5
2020-11-08,Connecticut,53.3
2020-11-15,Connecticut,41.5
2020-11-22,Connecticut,45.2
2020-11-29,Connecticut,43.4
2020-12-06,Connecticut,34.0
2020-12-13,Connecticut,28.5
2020-12-20,Connecticut,36.1
2020-12-27,Connecticut,34.3
2021-01-03,Connecticut,31.2
2021-01-10,Connecticut,33.1
2021-01-17,Connecticut,31.9
2021-01-24,Connecticut,23.4
2021-01-31,Connecticut,28.7
2021-02-07,Connecticut,21.5
2021-02-14,Connecticut,28.7
2021-02-21,Connecticut,33.6
2021-02-28,Connecticut,31.6
2021-03-07,Connecticut,39.8
2021-03-14,Connecticut,34.0
2021-03-21,Connecticut,49.6
2021-03-28,Connecticut,42.9
2021-04-04,Connecticut,50.5
2021-04-11,Connecticut,47.4
2021-04-18,Connecticut,49.7
2021-04-25,Connecticut,52.8
2021-05-02,Connecticut,54.3
2021-05-09,Connecticut,54.3
2021-05-16,Connecticut,65.4
2021-05-23,Connecticut,63.2
2021-05-30,Connecticut,61.4
2021-06-06,Connecticut,73.0
2021-06-13,Connecticut,68.3
2021-06-20,Connecticut,69.5
2021-06-27,Connecticut,75.0
2021-07-04,Connecticut,71.8
2021-07-11,Connecticut,73.9
2021-07-18,Connecticut,72.0
2021-07-25,Connecticut,71.4
2021-08-01,Connecticut,69.7
2021-08-08,Connecticut,77.0
2021-08-15,Connecticut,74.6
2021-08-22,Connecticut,75.5
2021-08-29,Connecticut,67.6
2021-09-05,Connecticut,67.5
2021-09-12,Connecticut,70.1
2021-09-19,Connecticut,66.0
2021-09-26,Connecticut,59.9
2021-10-03,Connecticut,60.7
2021-10-10,Connecticut,63.2
2021-10-17,Connecticut,56.6
2021-10-24,Connecticut,52.6
2021-10-31,Connecticut,45.5
2021-11-07,Connecticut,48.0
2021-11-14,Connecticut,42.8
2021-11-21,Connecticut,38.9
2021-11-28,Connecticut,36.5
2021-12-05,Connecticut,39.6
2021-12-12,Connecticut,43.7
2021-12-19,Connecticut,31.1
2021-12-26,Connecticut,40.1
2022-01-02,Connecticut,30.1
2022-01-09,Connecticut,24.8
2022-01-16,Connecticut,25.7
2022-01-23,Connecticut,24.5
2022-01-30,Connecticut,25.0
2022-02-06,Connecticut,35.4
2022-02-13,Connecticut,31.1
2022-02-20,Connecticut,34.5
2022-02-27,Connecticut,30.6
2022-03-06,Connecticut,41.4
2022-03-13,Connecticut,45.3
2022-03-20,Connecticut,45.2
2022-03-27,Connecticut,38.5
2022-04-03,Connecticut,46.0
2022-04-10,Connecticut,52.9
2022-04-17,Connecticut,46.8
2022-04-24,Connecticut,48.2
2022-05-01,Connecticut,52.5
2022-05-08,Connecticut,58.7
2022-05-15,Connecticut,63.6
2022-05-22,Connecticut,64.8
2022-05-29,Connecticut,67.2
2022-06-05,Connecticut,67.3
2022-06-12,Connecticut,68.7
2022-06-19,Connecticut,65.7
2022-06-26,Connecticut,72.3
2022-07-03,Connecticut,73.2
2022-07-10,Connecticut,73.2
2022-07-17,Connecticut,80.1
2022-07-24,Connecticut,78.6
2022-07-31,Connecticut,78.0
2022-08-07,Connecticut,77.1
2022-08-14,Connecticut,72.9
2022-08-21,Connecticut,74.1
2022-08-28,Connecticut,72.2
2022-09-04,Connecticut,68.3
2022-09-11,Connecticut,65.6
2022-09-18,Connecticut,63.9
2022-09-25,Connecticut,58.5
2022-10-02,Connecticut,55.0
2022-10-09,Connecticut,56.0
2022-10-16,Connecticut,50.7
2022-10-23,Connecticut,55.1
2022-10-30,Connecticut,55.3
2022-11-06,Connecticut,57.0
2022-11-13,Connecticut,38.4
2022-11-20,Connecticut,37.8
2022-11-27,Connecticut,42.4
2022-12-04,Connecticut,41.1
2022-12-11,Connecticut,30.7
2022-12-18,Connecticut,29.9
2022-12-25,Connecticut,33.1
2023-01-01,Connecticut,43.5
2023-01-08,Connecticut,35.1
2023-01-15,Connecticut,36.2
2023-01-22,Connecticut,35.7
2023-01-29,Connecticut,28.5
2023-02-05,Connecticut,37.9
2023-02-12,Connecticut,42.0
2023-02-19,Connecticut,35.7
2023-02-26,Connecticut,34.1
2023-03-05,Connecticut,36.8
2023-03-12,Connecticut,39.0
2023-03-19,Connecticut,41.7
2023-03-26,Connecticut,42.3
2023-04-02,Connecticut,47.9
2023-04-09,Connecticut,58.7
2023-04-16,Connecticut,52.7
2023-04-23,Connecticut,48.7
2023-04-30,Connecticut,51.4
2023-05-07,Connecticut,61.5
2023-05-14,Connecticut,57.4
2023-05-21,Connecticut,58.8
2023-05-28,Connecticut,64.6
2023-06-04,Connecticut,59.4
2023-06-11,Connecticut,66.4
2023-06-18,Connecticut,66.3
2023-06-25,Connecticut,71.6
2023-07-02,Connecticut,76.4
2023-07-09,Connecticut,75.4
2023-07-16,Connecticut,73.7
2023-07-23,Connecticut,75.3
2023-07-30,Connecticut,68.5
2023-08-06,Connecticut,71.4
2023-08-13,Connecticut,70.7
2023-08-20,Connecticut,69.9
2023-08-27,Connecticut,68.4
2023-09-03,Connecticut,77.0
2023-09-10,Connecticut,67.4
2023-09-17,Connecticut,61.2
2023-09-24,Connecticut,56.4
2023-10-01,Connecticut,64.2
2023-10-08,Connecticut,53.6
2023-10-15,Connecticut,53.9
2023-10-22,Connecticut,57.5
2023-10-29,Connecticut,44.7
2023-11-05,Connecticut,45.7
2023-11-12,Connecticut,41.9
2023-11-19,Connecticut,37.7
2023-11-26,Connecticut,38.6
2023-12-03,Connecticut,37.5
2023-12-10,Connecticut,39.7
2023-12-17,Connecticut,36.5
2023-12-24,Connecticut,41.7
2023-12-31,Connecticut,34.9
2020-01-12,Delaware,43.1
2020-01-19,Delaware,35.1
2020-01-26,Delaware,37.9
2020-02-02,Delaware,44.2
2020-02-09,Delaware,40.3
2020-02-16,Delaware,38.8
2020-02-23,Delaware,40.0
2020-03-01,Delaware,44.3
2020-03-08,Delaware,51.1
2020-03-15,Delaware,50.3
2020-03-22,Delaware,47.1
2020-03-29,Delaware,48.8
2020-04-05,Delaware,52.7
2020-04-12,Delaware,50.5
2020-04-19,Delaware,49.6
2020-04-26,Delaware,54.9
2020-05-03,Delaware,54.9
2020-05-10,Delaware,57.5
2020-05-17,Delaware,58.8
2020-05-24,Delaware,65.9
2020-05-31,Delaware,71.0
2020-06-07,Delaware,73.1
2020-06-14,Delaware,67.9
2020-06-21,Delaware,75.9
2020-06-28,Delaware,78.8
2020-07-05,Delaware,78.2
2020-07-12,Delaware,77.6
2020-07-19,Delaware,81.0
2020-07-26,Delaware,81.5
2020-08-02,Delaware,78.3
2020-08-09,Delaware,77.8
2020-08-16,Delaware,73.2
2020-08-23,Delaware,78.7
2020-08-30,Delaware,75.2
2020-09-06,Delaware,72.8
2020-09-13,Delaware,66.5
2020-09-20,Delaware,62.9
2020-09-27,Delaware,65.4
2020-10-04,Delaware,62.1
2020-10-11,Delaware,60.8
2020-10-18,Delaware,62.5
2020-10-25,Delaware,54.4
2020-11-01,Delaware,52.0
2020-11-08,Delaware,57.0
2020-11-15,Delaware,47.8
2020-11-22,Delaware,51.1
2020-11-29,Delaware,46.4
2020-12-06,Delaware,40.6
2020-12-13,Delaware,37.2
2020-12-20,Delaware,40.1
2020-12-27,Delaware,39.3
2021-01-03,Delaware,37.3
2021-01-10,Delaware,37.3
2021-01-17,Delaware,36.6
2021-01-24,Delaware,31.2
2021-01-31,Delaware,34.7
2021-02-07,Delaware,31.1
2021-02-14,Delaware,32.6
2021-02-21,Delaware,39.1
2021-02-28,Delaware,38.6
2021-03-07,Delaware,46.5
2021-03-14,Delaware,41.9
2021-03-21,Delaware,52.7
2021-03-28,Delaware,48.5
2021-04-04,Delaware,53.8
2021-04-11,Delaware,53.6
2021-04-18,Delaware,52.4
2021-04-25,Delaware,61.1
2021-05-02,Delaware,62.4
2021-05-09,Delaware,57.9
2021-05-16,Delaware,66.0
2021-05-23,Delaware,68.8
2021-05-30,Delaware,65.7
2021-06-06,Delaware,75.1
2021-06-13,Delaware,71.9
2021-06-20,Delaware,71.8
2021-06-27,Delaware,78.0
2021-07-04,Delaware,78.1
2021-07-11,Delaware,81.0
2021-07-18,Delaware,76.5
2021-07-25,Delaware,78.3
2021-08-01,Delaware,72.6
2021-08-08,Delaware,79.2
2021-08-15,Delaware,77.4
2021-08-22,Delaware,78.9
2021-08-29,Delaware,73.4
2021-09-05,Delaware,72.0
2021-09-12,Delaware,75.6
2021-09-19,Delaware,70.4
2021-09-26,Delaware,65.3
2021-10-03,Delaware,68.8
2021-10-10,Delaware,67.8
2021-10-17,Delaware,60.8
2021-10-24,Delaware,60.1
2021-10-31,Delaware,49.5
2021-11-07,Delaware,53.7
2021-11-14,Delaware,46.9
2021-11-21,Delaware,42.0
2021-11-28,Delaware,44.1
2021-12-05,Delaware,44.1
2021-12-12,Delaware,47.6
2021-12-19,Delaware,39.7
2021-12-26,Delaware,46.5
2022-01-02,Delaware,35.8
2022-01-09,Delaware,31.2
2022-01-16,Delaware,31.3
2022-01-23,Delaware,29.1
2022-01-30,Delaware,32.6
2022-02-06,Delaware,39.3
2022-02-13,Delaware,37.6
2022-02-20,Delaware,42.1
2022-02-27,Delaware,40.1
2022-03-06,Delaware,47.2
2022-03-13,Delaware,48.9
2022-03-20,Delaware,51.4
2022-03-27,Delaware,42.5
2022-04-03,Delaware,49.8
2022-04-10,Delaware,57.7
2022-04-17,Delaware,50.6
2022-04-24,Delaware,53.4
2022-05-01,Delaware,56.3
2022-05-08,Delaware,58.0
2022-05-15,Delaware,68.0
2022-05-22,Delaware,67.0
2022-05-29,Delaware,73.1
2022-06-05,Delaware,70.5
2022-06-12,Delaware,73.3
2022-06-19,Delaware,69.1
2022-06-26,Delaware,75.6
2022-07-03,Delaware,75.5
2022-07-10,Delaware,75.6
2022-07-17,Delaware,80.8
2022-07-24,Delaware,79.8
2022-07-31,Delaware,78.7
2022-08-07,Delaware,79.9
2022-08-14,Delaware,73.5
2022-08-21,Delaware,76.8
2022-08-28,Delaware,76.3
2022-09-04,Delaware,72.8
2022-09-11,Delaware,71.0
2022-09-18,Delaware,68.8
2022-09-25,Delaware,63.2
2022-10-02,Delaware,57.0
2022-10-09,Delaware,57.9
2022-10-16,Delaware,53.9
2022-10-23,Delaware,57.2
2022-10-30,Delaware,59.2
2022-11-06,Delaware,60.8
2022-11-13,Delaware,42.6
2022-11-20,Delaware,41.8
2022-11-27,Delaware,46.6
2022-12-04,Delaware,44.5
2022-12-11,Delaware,39.1
2022-12-18,Delaware,32.4
2022-12-25,Delaware,35.3
2023-01-01,Delaware,49.5
2023-01-08,Delaware,40.3
2023-01-15,Delaware,40.4
2023-01-22,Delaware,40.1
2023-01-29,Delaware,35.4
2023-02-05,Delaware,43.9
2023-02-12,Delaware,46.2
2023-02-19,Delaware,45.8
2023-02-26,Delaware,44.1
2023-03-05,Delaware,42.0
2023-03-12,Delaware,42.3
2023-03-19,Delaware,45.9
2023-03-26,Delaware,49.7
2023-04-02,Delaware,55.3
2023-04-09,Delaware,59.9
2023-04-16,Delaware,60.1
2023-04-23,Delaware,54.9
2023-04-30,Delaware,53.7
2023-05-07,Delaware,63.1
2023-05-14,Delaware,62.8
2023-05-21,Delaware,62.8
2023-05-28,Delaware,65.5
2023-06-04,Delaware,66.4
2023-06-11,Delaware,70.0
2023-06-18,Delaware,69.2
2023-06-25,Delaware,73.3
2023-07-02,Delaware,78.9
2023-07-09,Delaware,79.4
2023-07-16,Delaware,78.1
2023-07-23,Delaware,80.3
2023-07-30,Delaware,75.6
2023-08-06,Delaware,77.6
2023-08-13,Delaware,79.0
2023-08-20,Delaware,77.8
2023-08-27,Delaware,73.9
2023-09-03,Delaware,80.7
2023-09-10,Delaware,72.3
2023-09-17,Delaware,67.3
2023-09-24,Delaware,64.1
2023-10-01,Delaware,67.8
2023-10-08,Delaware,58.4
2023-10-15,Delaware,56.9
2023-10-22,Delaware,60.6
2023-10-29,Delaware,52.3
2023-11-05,Delaware,54.4
2023-11-12,Delaware,49.5
2023-11-19,Delaware,46.0
2023-11-26,Delaware,41.7
2023-12-03,Delaware,44.1
2023-12-10,Delaware,42.8
2023-12-17,Delaware,41.2
2023-12-24,Delaware,45.9
2023-12-31,Delaware,42.6
2020-01-12,Florida,72.8
2020-01-19,Florida,58.3
2020-01-26,Florida,61.5
2020-02-02,Florida,62.4
2020-02-09,Florida,70.9
2020-02-16,Florida,69.5
2020-02-23,Florida,62.9
2020-03-01,Florida,68.4
2020-03-08,Florida,70.6
2020-03-15,Florida,76.6
2020-03-22,Florida,78.6
2020-03-29,Florida,75.2
2020-04-05,Florida,75.5
2020-04-12,Florida,79.1
2020-04-19,Florida,77.4
2020-04-26,Florida,72.0
2020-05-03,Florida,74.9
2020-05-10,Florida,75.3
2020-05-17,Florida,79.4
2020-05-24,Florida,77.7
2020-05-31,Florida,77.4
2020-06-07,Florida,79.9
2020-06-14,Florida,78.7
2020-06-21,Florida,82.6
2020-06-28,Florida,84.7
2020-07-05,Florida,81.8
2020-07-12,Florida,82.0
2020-07-19,Florida,81.0
2020-07-26,Florida,81.6
2020-08-02,Florida,81.6
2020-08-09,Florida,81.7
2020-08-16,Florida,79.7
2020-08-23,Florida,82.6
2020-08-30,Florida,82.1
2020-09-06,Florida,79.0
2020-09-13,Florida,79.5
2020-09-20,Florida,78.0
2020-09-27,Florida,75.5
2020-10-04,Florida,78.8
2020-10-11,Florida,77.8
2020-10-18,Florida,76.4
2020-10-25,Florida,77.0
2020-11-01,Florida,71.6
2020-11-08,Florida,75.6
2020-11-15,Florida,69.7
2020-11-22,Florida,70.1
2020-11-29,Florida,61.5
2020-12-06,Florida,57.0
2020-12-13,Florida,63.2
2020-12-20,Florida,58.2
2020-12-27,Florida,65.7
2021-01-03,Florida,59.1
2021-01-10,Florida,57.2
2021-01-17,Florida,59.6
2021-01-24,Florida,66.2
2021-01-31,Florida,58.0
2021-02-07,Florida,71.2
2021-02-14,Florida,68.9
2021-02-21,Florida,68.1
2021-02-28,Florida,69.7
2021-03-07,Florida,65.2
2021-03-14,Florida,72.4
2021-03-21,Florida,70.9
2021-03-28,Florida,72.1
2021-04-04,Florida,70.9
2021-04-11,Florida,74.0
2021-04-18,Florida,73.6
2021-04-25,Florida,76.5
2021-05-02,Florida,80.8
2021-05-09,Florida,79.3
2021-05-16,Florida,76.6
2021-05-23,Florida,80.5
2021-05-30,Florida,78.9
2021-06-06,Florida,82.7
2021-06-13,Florida,78.6
2021-06-20,Florida,79.1
2021-06-27,Florida,78.0
2021-07-04,Florida,78.8
2021-07-11,Florida,78.9
2021-07-18,Florida,80.7
2021-07-25,Florida,80.0
2021-08-01,Florida,79.1
2021-08-08,Florida,78.7
2021-08-15,Florida,81.1
2021-08-22,Florida,80.7
2021-08-29,Florida,79.4
2021-09-05,Florida,78.9
2021-09-12,Florida,78.5
2021-09-19,Florida,77.8
2021-09-26,Florida,77.5
2021-10-03,Florida,78.0
2021-10-10,Florida,77.6
2021-10-17,Florida,75.4
2021-10-24,Florida,74.1
2021-10-31,Florida,68.6
2021-11-07,Florida,66.4
2021-11-14,Florida,66.1
2021-11-21,Florida,63.9
2021-11-28,Florida,61.4
